ocel_id,ocel_time,InvoiceReceiptMSEGWEAHR,MovementTypeMSEGBWART,new_value,PostingDateMKPFBLDAT,ocel_changed_field
goods receipt:79,1970-01-01T00:00:00.000Z,X,101,,2022-06-07 07:12:00,
goods receipt:79,2022-05-23T11:43:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:79,2022-05-23T05:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:79,2022-05-23T05:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1440,1970-01-01T00:00:00.000Z,X,101,,2024-03-16 00:52:00,
goods receipt:1440,2024-03-01T21:05:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1440,2024-02-28T23:52:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1440,2024-02-28T23:52:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:153,1970-01-01T00:00:00.000Z,X,101,,2022-07-23 11:12:00,
goods receipt:153,2022-07-11T08:21:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:153,2022-07-10T09:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:153,2022-07-10T09:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1198,1970-01-01T00:00:00.000Z,X,101,,2023-12-09 04:08:00,
goods receipt:1198,2023-11-23T01:15:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1198,2023-11-22T08:21:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1198,2023-11-23T03:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1198,2023-11-22T08:21:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1198,2023-11-23T03:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1193,1970-01-01T00:00:00.000Z,X,101,,2023-12-06 01:40:00,
goods receipt:1193,2023-11-23T08:57:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1193,2023-11-20T20:39:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1193,2023-11-21T10:52:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1193,2023-11-24T17:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1193,2023-11-28T00:40:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1193,2023-11-20T20:39:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1193,2023-11-21T10:52:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1193,2023-11-24T17:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1193,2023-11-28T00:40:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:72,1970-01-01T00:00:00.000Z,X,101,,2022-06-05 23:56:00,
goods receipt:72,2022-05-18T15:35:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:72,2022-05-16T08:21:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:72,2022-05-16T23:25:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:72,2022-05-23T21:56:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:72,2022-05-16T08:21:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:72,2022-05-16T23:25:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:72,2022-05-23T21:56:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1052,1970-01-01T00:00:00.000Z,X,101,,2023-09-26 15:59:00,
goods receipt:1052,2023-09-11T15:45:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1052,2023-09-11T12:30:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1052,2023-09-11T21:16:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1052,2023-09-12T13:59:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1052,2023-09-11T12:30:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1052,2023-09-11T21:16:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1052,2023-09-12T13:59:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1355,1970-01-01T00:00:00.000Z,X,101,,2024-02-16 02:54:00,
goods receipt:1355,2024-01-27T21:00:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1355,2024-01-24T02:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1355,2024-01-29T01:54:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1355,2024-01-24T02:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1355,2024-01-29T01:54:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:34,1970-01-01T00:00:00.000Z,X,101,,2022-05-16 05:47:00,
goods receipt:34,2022-05-06T07:32:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:34,2022-05-04T03:58:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:34,2022-05-06T03:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:34,2022-05-04T03:58:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:34,2022-05-06T03:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:3,1970-01-01T00:00:00.000Z,X,101,,2022-04-20 16:22:00,
goods receipt:3,2022-04-15T13:54:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:3,2022-04-13T14:22:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:3,2022-04-13T14:22:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:332,1970-01-01T00:00:00.000Z,X,101,,2022-10-04 08:31:00,
goods receipt:332,2022-09-16T09:53:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:332,2022-09-14T11:49:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:332,2022-09-15T04:37:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:332,2022-09-18T06:31:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:332,2022-09-14T11:49:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:332,2022-09-15T04:37:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:332,2022-09-18T06:31:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:701,1970-01-01T00:00:00.000Z,X,101,,2023-04-04 06:51:00,
goods receipt:701,2023-03-25T02:59:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:701,2023-03-20T16:29:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:701,2023-03-25T05:51:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:701,2023-03-20T16:29:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:701,2023-03-25T05:51:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:870,1970-01-01T00:00:00.000Z,X,101,,2023-07-08 12:52:00,
goods receipt:870,2023-06-27T09:59:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:870,2023-06-19T10:52:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:870,2023-06-19T10:52:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:617,1970-01-01T00:00:00.000Z,X,101,,2023-03-12 02:39:00,
goods receipt:617,2023-02-22T18:40:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:617,2023-02-20T09:04:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:617,2023-02-21T15:23:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:617,2023-02-25T01:39:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:617,2023-02-20T09:04:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:617,2023-02-21T15:23:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:617,2023-02-25T01:39:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:259,1970-01-01T00:00:00.000Z,X,101,,2022-09-03 00:30:00,
goods receipt:259,2022-08-15T11:12:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:259,2022-08-12T22:05:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:259,2022-08-13T22:30:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:259,2022-08-12T22:05:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:259,2022-08-13T22:30:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1560,1970-01-01T00:00:00.000Z,X,101,,2024-05-25 04:33:00,
goods receipt:1560,2024-05-07T17:22:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1560,2024-05-02T06:03:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1560,2024-05-05T02:33:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1560,2024-05-02T06:03:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1560,2024-05-05T02:33:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:343,1970-01-01T00:00:00.000Z,X,101,,2022-10-11 01:45:00,
goods receipt:343,2022-09-22T14:32:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:343,2022-09-15T22:52:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:343,2022-09-16T21:55:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:343,2022-09-21T06:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:343,2022-09-25T23:45:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:343,2022-09-15T22:52:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:343,2022-09-16T21:55:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:343,2022-09-21T06:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:343,2022-09-25T23:45:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1786,1970-01-01T00:00:00.000Z,X,101,,2024-08-25 06:43:00,
goods receipt:1786,2024-08-09T07:45:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1786,2024-08-06T03:42:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1786,2024-08-06T11:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1786,2024-08-10T04:43:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1786,2024-08-06T03:42:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1786,2024-08-06T11:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1786,2024-08-10T04:43:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:920,1970-01-01T00:00:00.000Z,X,101,,2023-07-28 20:22:00,
goods receipt:920,2023-07-19T10:13:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:920,2023-07-18T18:22:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:920,2023-07-18T18:22:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1664,1970-01-01T00:00:00.000Z,X,101,,2024-07-03 06:27:00,
goods receipt:1664,2024-06-15T20:59:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1664,2024-06-12T08:34:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1664,2024-06-14T04:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1664,2024-06-12T08:34:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1664,2024-06-14T04:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1547,1970-01-01T00:00:00.000Z,X,101,,2024-05-13 02:58:00,
goods receipt:1547,2024-04-26T12:20:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1547,2024-04-24T00:05:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1547,2024-04-27T07:44:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1547,2024-04-29T00:58:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1547,2024-04-24T00:05:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1547,2024-04-27T07:44:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1547,2024-04-29T00:58:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:207,1970-01-01T00:00:00.000Z,X,101,,2022-08-08 02:02:00,
goods receipt:207,2022-07-26T03:28:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:207,2022-07-23T03:43:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:207,2022-07-24T20:00:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:207,2022-07-26T00:02:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:207,2022-07-23T03:43:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:207,2022-07-24T20:00:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:207,2022-07-26T00:02:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:901,1970-01-01T00:00:00.000Z,X,101,,2023-07-25 17:47:00,
goods receipt:901,2023-07-05T16:03:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:901,2023-07-05T13:32:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:901,2023-07-05T15:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:901,2023-07-05T13:32:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:901,2023-07-05T15:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1633,1970-01-01T00:00:00.000Z,X,101,,2024-06-09 23:34:00,
goods receipt:1633,2024-05-31T23:36:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1633,2024-05-30T21:34:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1633,2024-05-30T21:34:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:6,1970-01-01T00:00:00.000Z,X,101,,2022-05-03 13:11:00,
goods receipt:6,2022-04-16T03:53:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:6,2022-04-15T11:11:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:6,2022-04-15T11:11:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:697,1970-01-01T00:00:00.000Z,X,101,,2023-04-06 04:07:00,
goods receipt:697,2023-03-22T01:23:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:697,2023-03-17T16:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:697,2023-03-19T03:07:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:697,2023-03-17T16:17:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:697,2023-03-19T03:07:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:806,1970-01-01T00:00:00.000Z,X,101,,2023-06-01 01:43:00,
goods receipt:806,2023-05-24T13:28:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:806,2023-05-22T14:04:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:806,2023-05-22T20:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:806,2023-05-22T23:43:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:806,2023-05-22T14:04:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:806,2023-05-22T20:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:806,2023-05-22T23:43:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:810,1970-01-01T00:00:00.000Z,X,101,,2023-06-13 17:12:00,
goods receipt:810,2023-05-24T17:33:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:810,2023-05-24T00:59:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:810,2023-05-24T16:22:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:810,2023-05-29T15:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:810,2023-05-24T00:59:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:810,2023-05-24T16:22:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:810,2023-05-29T15:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1183,1970-01-01T00:00:00.000Z,X,101,,2023-11-30 18:12:00,
goods receipt:1183,2023-11-21T04:10:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1183,2023-11-17T02:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1183,2023-11-17T17:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1183,2023-11-17T02:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1183,2023-11-17T17:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:52,1970-01-01T00:00:00.000Z,X,101,,2022-05-22 03:14:00,
goods receipt:52,2022-05-14T08:25:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:52,2022-05-13T01:14:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:52,2022-05-13T01:14:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:21,1970-01-01T00:00:00.000Z,X,101,,2022-05-05 10:36:00,
goods receipt:21,2022-04-25T12:06:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:21,2022-04-25T08:36:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:21,2022-04-25T08:36:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1186,1970-01-01T00:00:00.000Z,X,101,,2023-12-09 11:34:00,
goods receipt:1186,2023-11-22T09:24:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1186,2023-11-20T10:00:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1186,2023-11-24T17:15:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1186,2023-11-25T10:34:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1186,2023-11-20T10:00:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1186,2023-11-24T17:15:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1186,2023-11-25T10:34:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1675,1970-01-01T00:00:00.000Z,X,101,,2024-07-05 01:41:00,
goods receipt:1675,2024-06-17T17:48:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1675,2024-06-12T10:57:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1675,2024-06-13T14:58:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1675,2024-06-14T23:41:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1675,2024-06-12T10:57:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1675,2024-06-13T14:58:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1675,2024-06-14T23:41:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1582,1970-01-01T00:00:00.000Z,X,101,,2024-05-24 08:34:00,
goods receipt:1582,2024-05-17T13:08:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1582,2024-05-10T02:49:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1582,2024-05-10T06:34:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1582,2024-05-10T02:49:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1582,2024-05-10T06:34:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:862,1970-01-01T00:00:00.000Z,X,101,,2023-06-22 19:16:00,
goods receipt:862,2023-06-13T04:09:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:862,2023-06-10T23:40:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:862,2023-06-14T17:16:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:862,2023-06-10T23:40:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:862,2023-06-14T17:16:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:437,1970-01-01T00:00:00.000Z,X,101,,2022-10-31 07:02:00,
goods receipt:437,2022-10-24T22:22:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:437,2022-10-22T05:02:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:437,2022-10-22T05:02:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1411,1970-01-01T00:00:00.000Z,X,101,,2024-03-03 06:20:00,
goods receipt:1411,2024-02-22T01:01:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1411,2024-02-20T05:20:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1411,2024-02-20T05:20:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1019,1970-01-01T00:00:00.000Z,X,101,,2023-09-11 09:55:00,
goods receipt:1019,2023-08-30T18:07:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1019,2023-08-29T17:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1019,2023-08-30T06:54:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1019,2023-09-04T07:55:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1019,2023-08-29T17:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1019,2023-08-30T06:54:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1019,2023-09-04T07:55:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:501,1970-01-01T00:00:00.000Z,X,101,,2022-12-29 02:11:00,
goods receipt:501,2022-12-19T23:45:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:501,2022-12-18T01:11:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:501,2022-12-18T01:11:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1095,1970-01-01T00:00:00.000Z,X,101,,2023-10-10 04:53:00,
goods receipt:1095,2023-09-26T21:59:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1095,2023-09-24T02:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1095,2023-09-26T13:19:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1095,2023-09-26T17:00:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1095,2023-10-02T02:53:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1095,2023-09-24T02:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1095,2023-09-26T13:19:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1095,2023-09-26T17:00:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1095,2023-10-02T02:53:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1062,1970-01-01T00:00:00.000Z,X,101,,2023-10-07 09:16:00,
goods receipt:1062,2023-09-20T16:51:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1062,2023-09-19T18:46:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1062,2023-09-22T07:16:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1062,2023-09-19T18:46:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1062,2023-09-22T07:16:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:913,1970-01-01T00:00:00.000Z,X,101,,2023-08-01 08:14:00,
goods receipt:913,2023-07-18T22:34:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:913,2023-07-15T06:14:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:913,2023-07-15T06:14:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:336,1970-01-01T00:00:00.000Z,X,101,,2022-09-30 01:05:00,
goods receipt:336,2022-09-15T21:05:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:336,2022-09-15T09:30:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:336,2022-09-19T23:05:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:336,2022-09-15T09:30:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:336,2022-09-19T23:05:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:50,1970-01-01T00:00:00.000Z,X,101,,2022-06-02 02:17:00,
goods receipt:50,2022-05-12T17:31:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:50,2022-05-09T13:54:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:50,2022-05-10T21:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:50,2022-05-13T00:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:50,2022-05-09T13:54:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:50,2022-05-10T21:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:50,2022-05-13T00:17:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1441,1970-01-01T00:00:00.000Z,X,101,,2024-03-10 12:32:00,
goods receipt:1441,2024-03-02T06:26:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1441,2024-02-29T11:32:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1441,2024-02-29T11:32:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1672,1970-01-01T00:00:00.000Z,X,101,,2024-07-04 20:12:00,
goods receipt:1672,2024-06-17T08:24:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1672,2024-06-14T03:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1672,2024-06-15T18:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1672,2024-06-14T03:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1672,2024-06-15T18:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:180,1970-01-01T00:00:00.000Z,X,101,,2022-07-21 18:16:00,
goods receipt:180,2022-07-08T10:53:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:180,2022-07-06T10:00:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:180,2022-07-11T05:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:180,2022-07-14T16:16:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:180,2022-07-06T10:00:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:180,2022-07-11T05:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:180,2022-07-14T16:16:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1874,1970-01-01T00:00:00.000Z,X,101,,2024-10-04 12:24:00,
goods receipt:1874,2024-09-26T02:19:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1874,2024-09-21T08:53:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1874,2024-09-22T10:24:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1874,2024-09-21T08:53:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1874,2024-09-22T10:24:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1313,1970-01-01T00:00:00.000Z,X,101,,2024-01-16 16:23:00,
goods receipt:1313,2024-01-04T17:33:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1313,2024-01-01T08:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1313,2024-01-01T18:37:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1313,2024-01-02T15:23:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1313,2024-01-01T08:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1313,2024-01-01T18:37:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1313,2024-01-02T15:23:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1332,1970-01-01T00:00:00.000Z,X,101,,2024-01-30 03:27:00,
goods receipt:1332,2024-01-11T08:32:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1332,2024-01-08T13:48:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1332,2024-01-12T02:27:00.000Z,,,,,MovementTypeMSEGBWART
