ocel_id,ocel_time,PurchasingGroupEKKOEKGRP,PurchasingOrganizationEKKOEKORG,DocumentTypeEKKOBSART,ReleaseStatusEKKOFRGZU,VendorEKKOLIFNR,new_value,ocel_changed_field
purchase_order:1301,2024-05-02T04:06:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1301,2024-05-08T19:20:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1510,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:1510,2024-09-02T07:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1510,2024-09-02T07:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1510,2024-09-02T07:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1510,2024-09-02T07:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1510,2024-09-03T04:31:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:240,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Mirror Makers Ltd,,
purchase_order:240,2022-08-16T12:00:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:240,2022-08-16T12:00:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:240,2022-08-16T12:00:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:240,2022-08-16T12:00:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:240,2022-08-16T18:25:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1523,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Efficient Lighting Solutions Ltd,,
purchase_order:1523,2024-09-10T05:50:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1523,2024-09-10T05:50:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1523,2024-09-10T05:50:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1523,2024-09-10T05:50:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1523,2024-09-14T18:22:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:635,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:635,2023-04-26T22:30:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:635,2023-04-26T22:30:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:635,2023-04-26T22:30:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:635,2023-04-26T22:30:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:635,2023-05-05T01:35:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:476,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Cycling Accessory Corp,,
purchase_order:476,2023-01-16T13:05:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:476,2023-01-16T13:05:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:476,2023-01-16T13:05:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:476,2023-01-16T13:05:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:476,2023-01-24T20:32:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:965,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Strap Stars Inc,,
purchase_order:965,2023-11-01T07:07:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:965,2023-11-01T07:07:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:965,2023-11-01T07:07:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:965,2023-11-01T07:07:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:965,2023-11-03T03:41:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1151,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:1151,2024-02-08T00:25:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1151,2024-02-08T00:25:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1151,2024-02-08T00:25:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1151,2024-02-08T00:25:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1151,2024-02-09T14:30:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1012,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Cycle Parts Manufacturing,,
purchase_order:1012,2023-11-24T04:30:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1012,2023-11-24T04:30:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1012,2023-11-24T04:30:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1012,2023-11-24T04:30:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1012,2023-11-29T10:30:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:889,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Nipple Navigators Co,,
purchase_order:889,2023-09-13T15:54:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:889,2023-09-13T15:54:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:889,2023-09-13T15:54:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:889,2023-09-13T15:54:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:889,2023-09-14T22:54:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:861,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Derailleur Dynamos Co,,
purchase_order:861,2023-09-02T22:01:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:861,2023-09-02T22:01:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:861,2023-09-02T22:01:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:861,2023-09-02T22:01:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:861,2023-09-06T08:22:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:488,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:488,2023-02-02T06:21:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:488,2023-02-02T06:21:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:488,2023-02-02T06:21:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:488,2023-02-02T06:21:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:488,2023-02-09T21:01:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:71,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bottle Bosses Co,,
purchase_order:71,2022-05-17T10:47:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:71,2022-05-17T10:47:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:71,2022-05-17T10:47:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:71,2022-05-17T10:47:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:71,2022-05-20T20:08:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:543,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:543,2023-03-01T11:32:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:543,2023-03-01T11:32:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:543,2023-03-01T11:32:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:543,2023-03-01T11:32:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:543,2023-03-02T09:40:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1344,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Cassette Captains Co,,
purchase_order:1344,2024-05-22T16:22:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1344,2024-05-22T16:22:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1344,2024-05-22T16:22:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1344,2024-05-22T16:22:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1344,2024-05-24T03:18:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1250,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Reliable Tyres Ltd,,
purchase_order:1250,2024-04-05T18:10:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1250,2024-04-05T18:10:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1250,2024-04-05T18:10:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1250,2024-04-05T18:10:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1250,2024-04-13T06:36:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1312,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Bracket Barons Inc,,
purchase_order:1312,2024-05-07T21:29:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1312,2024-05-07T21:29:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1312,2024-05-07T21:29:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1312,2024-05-07T21:29:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1312,2024-05-10T09:43:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:60,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Speedometer Specialists Co,,
purchase_order:60,2022-05-10T17:30:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:60,2022-05-10T17:30:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:60,2022-05-10T17:30:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:60,2022-05-10T17:30:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:60,2022-05-15T05:52:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:985,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:985,2023-11-13T10:18:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:985,2023-11-13T10:18:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:985,2023-11-13T10:18:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:985,2023-11-13T10:18:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:985,2023-11-15T01:28:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:232,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Helmet Heroes Inc,,
purchase_order:232,2022-08-13T09:48:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:232,2022-08-13T09:48:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:232,2022-08-13T09:48:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:232,2022-08-13T09:48:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:232,2022-08-16T20:06:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:902,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Cycling Accessory Corp,,
purchase_order:902,2023-09-14T15:29:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:902,2023-09-14T15:29:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:902,2023-09-14T15:29:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:902,2023-09-14T15:29:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:902,2023-09-17T08:23:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:781,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:781,2023-07-19T16:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:781,2023-07-19T16:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:781,2023-07-19T16:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:781,2023-07-19T16:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:781,2023-07-20T10:30:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1434,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Pump Pros Inc,,
purchase_order:1434,2024-07-11T14:23:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1434,2024-07-11T14:23:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1434,2024-07-11T14:23:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1434,2024-07-11T14:23:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1434,2024-07-22T09:39:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1029,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:1029,2023-11-28T17:31:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1029,2023-11-28T17:31:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1029,2023-11-28T17:31:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1029,2023-11-28T17:31:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1029,2023-11-30T10:21:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:969,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Bracket Barons Inc,,
purchase_order:969,2023-10-30T21:55:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:969,2023-10-30T21:55:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:969,2023-10-30T21:55:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:969,2023-10-30T21:55:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:969,2023-10-31T13:50:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:664,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Cycle Component Corp,,
purchase_order:664,2023-05-12T16:25:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:664,2023-05-12T16:25:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:664,2023-05-12T16:25:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:664,2023-05-12T16:25:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:664,2023-05-16T01:59:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:968,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Bracket Barons Inc,,
purchase_order:968,2023-10-30T12:36:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:968,2023-10-30T12:36:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:968,2023-10-30T12:36:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:968,2023-10-30T12:36:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:968,2023-10-30T19:04:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:872,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:872,2023-09-09T15:14:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:872,2023-09-09T15:14:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:872,2023-09-09T15:14:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:872,2023-09-09T15:14:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:872,2023-09-11T07:55:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:915,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Valve Ventures Co,,
purchase_order:915,2023-09-20T06:06:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:915,2023-09-20T06:06:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:915,2023-09-20T06:06:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:915,2023-09-20T06:06:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:915,2023-09-20T22:41:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:563,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Cycle Component Corp,,
purchase_order:563,2023-03-07T12:42:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:563,2023-03-07T12:42:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:563,2023-03-07T12:42:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:563,2023-03-07T12:42:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:563,2023-03-08T02:20:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:171,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Cycle Parts Manufacturing,,
purchase_order:171,2022-07-12T17:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:171,2022-07-12T17:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:171,2022-07-12T17:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:171,2022-07-12T17:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:171,2022-07-13T12:45:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:572,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Jacket Junction Co,,
purchase_order:572,2023-03-09T02:54:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:572,2023-03-09T02:54:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:572,2023-03-09T02:54:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:572,2023-03-09T02:54:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:572,2023-03-13T10:13:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1215,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bottle Bosses Co,,
purchase_order:1215,2024-03-09T03:10:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1215,2024-03-09T03:10:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1215,2024-03-09T03:10:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1215,2024-03-09T03:10:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1215,2024-03-15T05:12:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1529,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Pedal Providers Co,,
purchase_order:1529,2024-09-09T20:06:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1529,2024-09-09T20:06:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1529,2024-09-09T20:06:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1529,2024-09-09T20:06:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1529,2024-09-15T01:32:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:391,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Bearing Barons Inc,,
purchase_order:391,2022-11-08T09:27:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:391,2022-11-08T09:27:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:391,2022-11-08T09:27:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:391,2022-11-08T09:27:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:391,2022-11-12T03:50:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1471,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Bike Components Corp,,
purchase_order:1471,2024-08-02T12:20:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1471,2024-08-02T12:20:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1471,2024-08-02T12:20:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1471,2024-08-02T12:20:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1471,2024-08-03T10:58:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:460,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Cassette Captains Co,,
purchase_order:460,2023-01-06T16:51:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:460,2023-01-06T16:51:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:460,2023-01-06T16:51:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:460,2023-01-06T16:51:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:460,2023-01-18T19:15:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:648,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:648,2023-05-04T00:23:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:648,2023-05-04T00:23:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:648,2023-05-04T00:23:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:648,2023-05-04T00:23:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:648,2023-05-05T01:09:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:87,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Cassette Captains Co,,
purchase_order:87,2022-05-25T15:24:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:87,2022-05-25T15:24:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:87,2022-05-25T15:24:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:87,2022-05-25T15:24:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:87,2022-05-29T11:41:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:749,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:749,2023-07-02T02:24:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:749,2023-07-02T02:24:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:749,2023-07-02T02:24:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:749,2023-07-02T02:24:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:749,2023-07-03T09:50:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:934,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Reliable Tyres Ltd,,
purchase_order:934,2023-10-09T18:00:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:934,2023-10-09T18:00:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:934,2023-10-09T18:00:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:934,2023-10-09T18:00:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:934,2023-10-12T10:04:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:567,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Pants Providers Inc,,
purchase_order:567,2023-03-08T16:24:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:567,2023-03-08T16:24:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:567,2023-03-08T16:24:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:567,2023-03-08T16:24:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:567,2023-03-12T14:00:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1251,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Speedometer Specialists Co,,
purchase_order:1251,2024-04-04T01:33:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1251,2024-04-04T01:33:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1251,2024-04-04T01:33:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1251,2024-04-04T01:33:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1251,2024-04-06T00:11:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:686,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Professional Cycling Products,,
purchase_order:686,2023-05-28T03:59:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:686,2023-05-28T03:59:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:686,2023-05-28T03:59:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:686,2023-05-28T03:59:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:686,2023-05-30T23:38:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:632,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Bike Components Corp,,
purchase_order:632,2023-04-18T03:31:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:632,2023-04-18T03:31:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:632,2023-04-18T03:31:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:632,2023-04-18T03:31:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:632,2023-04-19T07:57:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1197,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Pants Providers Inc,,
purchase_order:1197,2024-02-26T23:01:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1197,2024-02-26T23:01:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1197,2024-02-26T23:01:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1197,2024-02-26T23:01:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1197,2024-03-04T07:27:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
