ocel_id,ocel_time,PurchasingGroupEBANEKGRP,ReleaseIndicatorEBANFRGZU,new_value,ocel_changed_field
purchase_requisition:764:pr_trigger_764,2024-04-29T08:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:764:pr_trigger_764,2024-04-29T15:27:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:412:pr_trigger_412,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:412:pr_trigger_412,2023-06-07T17:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:412:pr_trigger_412,2023-06-19T01:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:551:pr_trigger_551,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:551:pr_trigger_551,2023-10-05T15:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:676:pr_trigger_676,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:676:pr_trigger_676,2024-02-05T14:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:676:pr_trigger_676,2024-02-05T23:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:858:pr_trigger_858,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:858:pr_trigger_858,2024-08-03T21:30:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:858:pr_trigger_858,2024-08-06T09:12:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:239:pr_trigger_239,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:239:pr_trigger_239,2022-11-21T01:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:239:pr_trigger_239,2022-11-21T08:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:664:pr_trigger_664,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:664:pr_trigger_664,2024-01-25T03:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:664:pr_trigger_664,2024-02-01T16:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:748:pr_trigger_748,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:748:pr_trigger_748,2024-04-18T16:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:748:pr_trigger_748,2024-04-22T11:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:504:pr_trigger_504,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:504:pr_trigger_504,2023-08-22T15:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:504:pr_trigger_504,2023-09-01T08:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:472:pr_trigger_472,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:472:pr_trigger_472,2023-07-25T08:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:472:pr_trigger_472,2023-07-25T09:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:83:pr_trigger_83,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:83:pr_trigger_83,2022-06-18T21:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:565:pr_trigger_565,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:565:pr_trigger_565,2023-11-04T19:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:565:pr_trigger_565,2023-11-21T02:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:96:pr_trigger_96,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:96:pr_trigger_96,2022-06-24T11:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:78:pr_trigger_78,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:78:pr_trigger_78,2022-06-08T09:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:78:pr_trigger_78,2022-06-09T18:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:72:pr_trigger_72,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:72:pr_trigger_72,2022-06-07T13:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:72:pr_trigger_72,2022-06-08T06:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:171:pr_trigger_171,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:171:pr_trigger_171,2022-09-04T19:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:171:pr_trigger_171,2022-09-08T02:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:391:pr_trigger_391,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:391:pr_trigger_391,2023-05-08T11:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:345:pr_trigger_345,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:345:pr_trigger_345,2023-03-14T16:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:345:pr_trigger_345,2023-03-28T00:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:128:pr_trigger_128,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:128:pr_trigger_128,2022-08-03T14:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:128:pr_trigger_128,2022-08-05T01:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:835:pr_trigger_835,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:835:pr_trigger_835,2024-07-08T09:29:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:835:pr_trigger_835,2024-07-10T04:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:196:pr_trigger_196,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:196:pr_trigger_196,2022-09-22T12:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:196:pr_trigger_196,2022-09-29T08:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:648:pr_trigger_648,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:648:pr_trigger_648,2024-01-10T11:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:648:pr_trigger_648,2024-01-11T23:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:329:pr_trigger_329,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:329:pr_trigger_329,2023-03-01T12:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:597:pr_trigger_597,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:597:pr_trigger_597,2023-11-24T11:01:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:597:pr_trigger_597,2023-11-25T08:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:450:pr_trigger_450,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:450:pr_trigger_450,2023-07-07T00:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:450:pr_trigger_450,2023-07-08T22:06:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:209:pr_trigger_209,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:209:pr_trigger_209,2022-10-04T08:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:209:pr_trigger_209,2022-10-07T23:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:135:pr_trigger_135,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:135:pr_trigger_135,2022-08-09T07:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:135:pr_trigger_135,2022-08-09T09:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:840:pr_trigger_840,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:840:pr_trigger_840,2024-07-09T08:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:840:pr_trigger_840,2024-07-13T08:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:37:pr_trigger_37,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:37:pr_trigger_37,2022-05-03T08:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:37:pr_trigger_37,2022-05-07T07:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:602:pr_trigger_602,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:602:pr_trigger_602,2023-11-27T21:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:602:pr_trigger_602,2023-11-30T23:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:393:pr_trigger_393,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:393:pr_trigger_393,2023-05-15T11:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:736:pr_trigger_736,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:736:pr_trigger_736,2024-04-10T11:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:736:pr_trigger_736,2024-04-12T06:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:381:pr_trigger_381,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:381:pr_trigger_381,2023-05-01T12:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:381:pr_trigger_381,2023-05-02T20:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:46:pr_trigger_46,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:46:pr_trigger_46,2022-05-16T08:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:46:pr_trigger_46,2022-05-18T13:12:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:921:pr_trigger_921,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:921:pr_trigger_921,2024-10-11T00:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:921:pr_trigger_921,2024-10-16T17:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:100:pr_trigger_100,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:100:pr_trigger_100,2022-07-08T18:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:100:pr_trigger_100,2022-07-11T15:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:881:pr_trigger_881,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:881:pr_trigger_881,2024-09-02T11:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:881:pr_trigger_881,2024-09-04T09:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:259:pr_trigger_259,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:259:pr_trigger_259,2022-12-18T02:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:259:pr_trigger_259,2022-12-28T16:34:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:633:pr_trigger_633,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:633:pr_trigger_633,2023-12-21T18:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:633:pr_trigger_633,2023-12-31T23:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:872:pr_trigger_872,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:872:pr_trigger_872,2024-08-21T16:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:28:pr_trigger_28,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:28:pr_trigger_28,2022-04-30T21:56:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:28:pr_trigger_28,2022-05-08T17:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:422:pr_trigger_422,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:422:pr_trigger_422,2023-06-07T22:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:422:pr_trigger_422,2023-06-27T04:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:118:pr_trigger_118,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:118:pr_trigger_118,2022-07-22T06:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:8:pr_trigger_8,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:8:pr_trigger_8,2022-04-14T06:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:178:pr_trigger_178,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:178:pr_trigger_178,2022-09-06T14:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:146:pr_trigger_146,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:146:pr_trigger_146,2022-08-18T09:38:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:146:pr_trigger_146,2022-08-23T08:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:557:pr_trigger_557,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:557:pr_trigger_557,2023-10-18T18:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:557:pr_trigger_557,2023-10-19T15:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:293:pr_trigger_293,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:293:pr_trigger_293,2023-02-05T08:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:293:pr_trigger_293,2023-02-06T09:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:820:pr_trigger_820,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:820:pr_trigger_820,2024-06-22T06:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:820:pr_trigger_820,2024-06-24T19:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:714:pr_trigger_714,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:714:pr_trigger_714,2024-03-07T13:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:850:pr_trigger_850,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:850:pr_trigger_850,2024-07-20T12:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:140:pr_trigger_140,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:140:pr_trigger_140,2022-08-12T11:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:140:pr_trigger_140,2022-08-13T10:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:810:pr_trigger_810,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:810:pr_trigger_810,2024-06-08T04:32:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:810:pr_trigger_810,2024-06-12T22:56:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:562:pr_trigger_562,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:562:pr_trigger_562,2023-10-23T18:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:623:pr_trigger_623,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:623:pr_trigger_623,2023-12-18T08:56:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:530:pr_trigger_530,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:530:pr_trigger_530,2023-09-13T18:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:787:pr_trigger_787,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:787:pr_trigger_787,2024-05-19T02:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:787:pr_trigger_787,2024-05-23T22:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:67:pr_trigger_67,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:67:pr_trigger_67,2022-05-28T05:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:67:pr_trigger_67,2022-05-30T16:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:272:pr_trigger_272,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:272:pr_trigger_272,2023-01-04T15:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:272:pr_trigger_272,2023-01-07T18:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:59:pr_trigger_59,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:59:pr_trigger_59,2022-05-23T07:12:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:59:pr_trigger_59,2022-05-23T15:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:467:pr_trigger_467,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:467:pr_trigger_467,2023-07-20T14:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:467:pr_trigger_467,2023-07-23T09:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:371:pr_trigger_371,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:371:pr_trigger_371,2023-04-24T04:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:371:pr_trigger_371,2023-04-25T20:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:419:pr_trigger_419,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:419:pr_trigger_419,2023-06-01T09:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:419:pr_trigger_419,2023-06-06T06:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:755:pr_trigger_755,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:755:pr_trigger_755,2024-04-19T04:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:197:pr_trigger_197,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:197:pr_trigger_197,2022-09-19T15:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:197:pr_trigger_197,2022-09-22T06:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:109:pr_trigger_109,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:109:pr_trigger_109,2022-07-14T04:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:109:pr_trigger_109,2022-07-15T07:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:340:pr_trigger_340,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:340:pr_trigger_340,2023-03-07T00:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:340:pr_trigger_340,2023-03-28T08:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:406:pr_trigger_406,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:406:pr_trigger_406,2023-05-22T08:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:600:pr_trigger_600,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:600:pr_trigger_600,2023-11-27T08:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:600:pr_trigger_600,2023-11-28T05:38:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:70:pr_trigger_70,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:70:pr_trigger_70,2022-06-02T10:20:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:70:pr_trigger_70,2022-06-06T05:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:256:pr_trigger_256,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:256:pr_trigger_256,2022-12-25T16:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:256:pr_trigger_256,2022-12-31T08:31:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:499:pr_trigger_499,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:499:pr_trigger_499,2023-08-21T08:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:499:pr_trigger_499,2023-08-22T08:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:570:pr_trigger_570,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:570:pr_trigger_570,2023-11-10T07:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:570:pr_trigger_570,2023-11-12T02:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:618:pr_trigger_618,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:618:pr_trigger_618,2023-12-15T05:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:618:pr_trigger_618,2023-12-22T03:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:90:pr_trigger_90,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:90:pr_trigger_90,2022-06-21T08:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:90:pr_trigger_90,2022-06-29T21:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:558:pr_trigger_558,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:558:pr_trigger_558,2023-10-19T18:06:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:558:pr_trigger_558,2023-10-22T14:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:866:pr_trigger_866,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:866:pr_trigger_866,2024-08-16T00:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:866:pr_trigger_866,2024-08-16T21:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:262:pr_trigger_262,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:262:pr_trigger_262,2022-12-22T02:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:262:pr_trigger_262,2022-12-26T09:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:360:pr_trigger_360,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:360:pr_trigger_360,2023-04-05T05:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:696:pr_trigger_696,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:696:pr_trigger_696,2024-02-21T20:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:361:pr_trigger_361,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:361:pr_trigger_361,2023-03-31T03:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:361:pr_trigger_361,2023-04-03T14:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:659:pr_trigger_659,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:659:pr_trigger_659,2024-01-22T18:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:659:pr_trigger_659,2024-01-29T02:48:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:353:pr_trigger_353,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:353:pr_trigger_353,2023-03-23T12:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:353:pr_trigger_353,2023-03-25T15:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:674:pr_trigger_674,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:674:pr_trigger_674,2024-02-04T16:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:674:pr_trigger_674,2024-02-11T08:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:426:pr_trigger_426,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:426:pr_trigger_426,2023-06-18T22:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:426:pr_trigger_426,2023-06-19T10:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:766:pr_trigger_766,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:766:pr_trigger_766,2024-04-29T15:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:766:pr_trigger_766,2024-05-06T04:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
