ocel_id,ocel_time,NetPriceEKPONETPR,QuantityEKPOMENGE,DeliveryDateEKPOBEDAT,PlantEKPOWERKS,MaterialEKPOMATNR,StorageLocationEKPOLGORT,ocel_changed_field
material:310,1970-01-01T00:00:00.000Z,750.0,7.0,2023-11-01 09:30:12.422608,5000,LIGHT_REAR,0003,
material:708,1970-01-01T00:00:00.000Z,1250.0,31.0,2023-10-05 09:30:15.548923,5000,BRAKE_LEVER,0004,
material:817,1970-01-01T00:00:00.000Z,500.0,11.0,2023-10-25 09:30:16.152710,2000,HELMET_L,0004,
material:1326,1970-01-01T00:00:00.000Z,1050.0,64.0,2023-10-03 09:30:20.680797,4000,TUBE_28,0005,
material:1178,1970-01-01T00:00:00.000Z,100.0,3.0,2023-10-26 09:30:19.366027,2000,BIKE_FRAME,0002,
material:365,1970-01-01T00:00:00.000Z,350.0,32.0,2023-10-25 09:30:12.740038,1000,PANTS_S,0003,
material:42,1970-01-01T00:00:00.000Z,750.0,50.0,2023-10-18 09:30:10.411039,1000,LIGHT_REAR,0003,
material:902,1970-01-01T00:00:00.000Z,450.0,42.0,2023-11-01 09:30:16.869334,5000,GLOVES_S,0002,
material:377,1970-01-01T00:00:00.000Z,350.0,32.0,2023-10-11 09:30:12.852309,2000,HELMET_M,0004,
material:474,1970-01-01T00:00:00.000Z,900.0,41.0,2023-10-28 09:30:13.603078,3000,MIRROR,0002,
material:2248,1970-01-01T00:00:00.000Z,100.0,33.0,2023-10-28 09:30:31.122639,4000,BIKE_FRAME,0005,
material:484,1970-01-01T00:00:00.000Z,1350.0,45.0,2023-10-17 09:30:13.759496,1000,BOTTOM_BRACKET,0004,
material:303,1970-01-01T00:00:00.000Z,800.0,90.0,2023-10-27 09:30:12.240641,4000,WATER_BOTTLE,0003,
material:1157,1970-01-01T00:00:00.000Z,500.0,50.0,2023-10-16 09:30:19.183957,5000,JACKET_S,0004,
material:829,1970-01-01T00:00:00.000Z,400.0,68.0,2023-10-20 09:30:16.219089,5000,HELMET_S,0004,
material:581,1970-01-01T00:00:00.000Z,950.0,95.0,2023-10-31 09:30:14.643953,5000,HUB_BEARING,0003,
material:801,1970-01-01T00:00:00.000Z,950.0,3.0,2023-10-24 09:30:16.100776,5000,TIRE_28,0001,
material:1733,1970-01-01T00:00:00.000Z,150.0,95.0,2023-10-05 09:30:24.931730,3000,BIKE_BRAKE,0001,
material:1684,1970-01-01T00:00:00.000Z,450.0,40.0,2023-10-05 09:30:24.401600,1000,JACKET_M,0005,
material:2054,1970-01-01T00:00:00.000Z,600.0,71.0,2023-10-22 09:30:28.816392,5000,GLOVES_M,0002,
material:1762,1970-01-01T00:00:00.000Z,150.0,8.0,2023-10-07 09:30:25.182035,5000,BIKE_BRAKE,0003,
material:2093,1970-01-01T00:00:00.000Z,1400.0,33.0,2023-11-01 09:30:28.972186,3000,CRANKSET,0003,
material:1417,1970-01-01T00:00:00.000Z,700.0,57.0,2023-10-16 09:30:21.766139,4000,PUMP,0004,
material:325,1970-01-01T00:00:00.000Z,400.0,17.0,2023-10-12 09:30:12.487243,3000,HELMET_S,0005,
material:1676,1970-01-01T00:00:00.000Z,1250.0,90.0,2023-10-20 09:30:24.347341,3000,CASSETTE,0003,
material:472,1970-01-01T00:00:00.000Z,150.0,39.0,2023-10-11 09:30:13.597647,1000,BIKE_BRAKE,0001,
material:466,1970-01-01T00:00:00.000Z,300.0,55.0,2023-10-24 09:30:13.592708,2000,BIKE_FORK,0002,
material:975,1970-01-01T00:00:00.000Z,350.0,87.0,2023-10-20 09:30:17.751060,3000,PANTS_S,0002,
material:738,1970-01-01T00:00:00.000Z,300.0,35.0,2023-11-01 09:30:15.633432,4000,BIKE_FORK,0002,
material:1145,1970-01-01T00:00:00.000Z,950.0,35.0,2023-10-08 09:30:19.115580,3000,TIRE_28,0001,
material:2085,1970-01-01T00:00:00.000Z,1500.0,76.0,2023-10-05 09:30:28.953389,4000,CABLE,0002,
material:1089,1970-01-01T00:00:00.000Z,1500.0,50.0,2023-11-01 09:30:18.662499,4000,CABLE,0004,
material:1948,1970-01-01T00:00:00.000Z,1200.0,6.0,2023-10-30 09:30:27.225489,1000,VALVE,0001,
material:405,1970-01-01T00:00:00.000Z,1100.0,11.0,2023-10-16 09:30:13.043131,5000,SPOKE,0001,
material:1830,1970-01-01T00:00:00.000Z,1500.0,85.0,2023-10-07 09:30:26.170647,1000,CABLE,0004,
material:1474,1970-01-01T00:00:00.000Z,1000.0,47.0,2023-10-03 09:30:22.159844,5000,TIRE_26,0005,
material:1321,1970-01-01T00:00:00.000Z,950.0,20.0,2023-10-27 09:30:20.604927,1000,TIRE_28,0001,
material:1312,1970-01-01T00:00:00.000Z,1250.0,78.0,2023-10-29 09:30:20.423119,3000,CHAIN,0001,
material:747,1970-01-01T00:00:00.000Z,200.0,13.0,2023-10-04 09:30:15.663002,2000,BIKE_CHAIN,0003,
material:375,1970-01-01T00:00:00.000Z,600.0,46.0,2023-10-19 09:30:12.852301,1000,GLOVES_M,0002,
material:1596,1970-01-01T00:00:00.000Z,350.0,60.0,2023-10-28 09:30:23.394745,1000,GLOVES_L,0004,
material:1039,1970-01-01T00:00:00.000Z,950.0,52.0,2023-10-06 09:30:18.247564,3000,TIRE_28,0001,
material:701,1970-01-01T00:00:00.000Z,750.0,67.0,2023-10-31 09:30:15.500844,2000,LIGHT_REAR,0004,
material:1765,1970-01-01T00:00:00.000Z,950.0,27.0,2023-10-07 09:30:25.222257,1000,HUB_BEARING,0002,
material:2151,1970-01-01T00:00:00.000Z,200.0,1.0,2023-10-25 09:30:30.061683,2000,BIKE_WHEEL,0003,
material:833,1970-01-01T00:00:00.000Z,250.0,95.0,2023-10-29 09:30:16.226102,5000,BIKE_RIM,0001,
material:922,1970-01-01T00:00:00.000Z,600.0,9.0,2023-10-26 09:30:17.284932,2000,JACKET_L,0005,
material:1532,1970-01-01T00:00:00.000Z,1000.0,63.0,2023-10-16 09:30:22.651941,4000,TIRE_26,0004,
material:60,1970-01-01T00:00:00.000Z,300.0,28.0,2023-10-27 09:30:10.520946,1000,BIKE_PEDAL,0001,
material:1323,1970-01-01T00:00:00.000Z,1100.0,31.0,2023-10-09 09:30:20.604944,3000,TUBE_26,0003,
material:2292,1970-01-01T00:00:00.000Z,700.0,68.0,2023-10-13 09:30:31.778109,1000,PUMP,0001,
material:934,1970-01-01T00:00:00.000Z,1250.0,90.0,2023-10-03 09:30:17.488419,1000,CASSETTE,0002,
material:586,1970-01-01T00:00:00.000Z,450.0,53.0,2023-10-17 09:30:14.680915,2000,GLOVES_S,0005,
material:635,1970-01-01T00:00:00.000Z,600.0,42.0,2023-10-27 09:30:15.029386,2000,GLOVES_M,0003,
material:1943,1970-01-01T00:00:00.000Z,1050.0,24.0,2023-10-31 09:30:27.166916,4000,NIPPLE,0005,
material:1003,1970-01-01T00:00:00.000Z,450.0,32.0,2023-10-31 09:30:17.929254,3000,JACKET_M,0002,
material:1076,1970-01-01T00:00:00.000Z,250.0,65.0,2023-10-09 09:30:18.584679,4000,BIKE_RIM,0002,
material:1227,1970-01-01T00:00:00.000Z,600.0,57.0,2023-11-01 09:30:19.797343,2000,GLOVES_M,0002,
material:289,1970-01-01T00:00:00.000Z,250.0,46.0,2023-10-26 09:30:12.145518,2000,BIKE_RIM,0003,
material:1070,1970-01-01T00:00:00.000Z,1400.0,83.0,2023-10-09 09:30:18.565949,2000,DERAILLEUR,0002,
material:642,1970-01-01T00:00:00.000Z,900.0,82.0,2023-10-06 09:30:15.039958,5000,BIKE_BELL,0001,
material:951,1970-01-01T00:00:00.000Z,950.0,61.0,2023-10-16 09:30:17.529399,4000,TIRE_28,0003,
material:1668,1970-01-01T00:00:00.000Z,650.0,86.0,2023-10-23 09:30:24.259803,1000,SPEEDOMETER,0005,
material:1082,1970-01-01T00:00:00.000Z,450.0,14.0,2023-10-31 09:30:18.601562,1000,JACKET_M,0002,
material:440,1970-01-01T00:00:00.000Z,350.0,18.0,2023-10-03 09:30:13.191584,5000,HELMET_M,0002,
material:734,1970-01-01T00:00:00.000Z,700.0,89.0,2023-10-05 09:30:15.610559,4000,PUMP,0002,
material:436,1970-01-01T00:00:00.000Z,1300.0,60.0,2023-10-07 09:30:13.134510,2000,CHAINRING,0003,
material:588,1970-01-01T00:00:00.000Z,650.0,64.0,2023-10-11 09:30:14.691099,2000,SPEEDOMETER,0003,
material:546,1970-01-01T00:00:00.000Z,1250.0,9.0,2023-11-01 09:30:14.198768,3000,BRAKE_LEVER,0001,
material:1643,1970-01-01T00:00:00.000Z,950.0,6.0,2023-10-13 09:30:24.100175,5000,RIM_TAPE,0002,
material:672,1970-01-01T00:00:00.000Z,300.0,79.0,2023-10-18 09:30:15.277755,3000,BIKE_FORK,0003,
material:1634,1970-01-01T00:00:00.000Z,300.0,100.0,2023-10-13 09:30:24.048422,5000,BIKE_FORK,0003,
material:2035,1970-01-01T00:00:00.000Z,400.0,22.0,2023-10-25 09:30:28.401487,3000,HELMET_S,0001,
material:1865,1970-01-01T00:00:00.000Z,1250.0,11.0,2023-10-06 09:30:26.354083,1000,BRAKE_LEVER,0005,
material:2237,1970-01-01T00:00:00.000Z,1250.0,84.0,2023-10-19 09:30:31.035247,3000,CHAIN,0002,
material:1163,1970-01-01T00:00:00.000Z,750.0,61.0,2023-10-17 09:30:19.215011,5000,PEDAL_STRAP,0001,
material:13,1970-01-01T00:00:00.000Z,750.0,29.0,2023-10-25 09:30:10.245107,1000,LIGHT_REAR,0001,
material:953,1970-01-01T00:00:00.000Z,450.0,81.0,2023-10-15 09:30:17.537878,5000,JACKET_M,0001,
material:1923,1970-01-01T00:00:00.000Z,800.0,32.0,2023-10-30 09:30:26.991407,5000,WATER_BOTTLE,0001,
material:1381,1970-01-01T00:00:00.000Z,450.0,13.0,2023-10-31 09:30:21.476949,1000,JACKET_M,0004,
material:860,1970-01-01T00:00:00.000Z,1100.0,25.0,2023-10-14 09:30:16.671911,3000,TUBE_26,0001,
material:1670,1970-01-01T00:00:00.000Z,1350.0,70.0,2023-10-27 09:30:24.333758,2000,SHIFT_LEVER,0005,
material:781,1970-01-01T00:00:00.000Z,1250.0,2.0,2023-10-16 09:30:15.984349,3000,BRAKE_LEVER,0002,
material:429,1970-01-01T00:00:00.000Z,700.0,77.0,2023-10-07 09:30:13.130799,1000,PUMP,0005,
material:2068,1970-01-01T00:00:00.000Z,800.0,34.0,2023-10-03 09:30:28.847353,1000,LIGHT_FRONT,0003,
material:287,1970-01-01T00:00:00.000Z,650.0,49.0,2023-10-21 09:30:12.118406,4000,LOCK,0001,
material:89,1970-01-01T00:00:00.000Z,300.0,89.0,2023-10-25 09:30:10.715406,1000,BIKE_PEDAL,0002,
material:1385,1970-01-01T00:00:00.000Z,300.0,64.0,2023-10-27 09:30:21.492987,3000,BIKE_FORK,0004,
material:1242,1970-01-01T00:00:00.000Z,100.0,93.0,2023-10-17 09:30:19.902162,2000,BIKE_FRAME,0001,
material:1094,1970-01-01T00:00:00.000Z,950.0,47.0,2023-10-17 09:30:18.666865,1000,HUB_BEARING,0003,
material:1029,1970-01-01T00:00:00.000Z,350.0,50.0,2023-10-14 09:30:18.200576,1000,HELMET_M,0004,
material:59,1970-01-01T00:00:00.000Z,300.0,77.0,2023-10-08 09:30:10.520942,3000,BIKE_FORK,0005,
material:1246,1970-01-01T00:00:00.000Z,150.0,75.0,2023-10-06 09:30:19.917703,2000,BIKE_SEAT,0003,
material:1253,1970-01-01T00:00:00.000Z,1250.0,89.0,2023-10-21 09:30:19.954366,5000,BRAKE_LEVER,0005,
material:1476,1970-01-01T00:00:00.000Z,1100.0,63.0,2023-10-12 09:30:22.196622,4000,TUBE_26,0005,
material:2259,1970-01-01T00:00:00.000Z,750.0,70.0,2023-10-22 09:30:31.145094,3000,LIGHT_REAR,0005,
material:1524,1970-01-01T00:00:00.000Z,450.0,98.0,2023-10-19 09:30:22.589509,1000,GLOVES_S,0002,
material:204,1970-01-01T00:00:00.000Z,1050.0,47.0,2023-10-05 09:30:11.557836,5000,TUBE_28,0004,
material:2010,1970-01-01T00:00:00.000Z,900.0,98.0,2023-10-06 09:30:27.847819,4000,MIRROR,0005,
material:1415,1970-01-01T00:00:00.000Z,450.0,62.0,2023-10-12 09:30:21.761068,1000,JACKET_M,0004,
material:1977,1970-01-01T00:00:00.000Z,950.0,45.0,2023-10-26 09:30:27.534748,3000,HUB_BEARING,0004,
material:41,1970-01-01T00:00:00.000Z,1350.0,90.0,2023-10-16 09:30:10.387918,3000,SHIFT_LEVER,0004,
material:2175,1970-01-01T00:00:00.000Z,950.0,31.0,2023-10-26 09:30:30.467257,3000,RIM_TAPE,0005,
material:1951,1970-01-01T00:00:00.000Z,200.0,62.0,2023-10-17 09:30:27.264234,2000,BIKE_CHAIN,0001,
material:1554,1970-01-01T00:00:00.000Z,200.0,47.0,2023-10-11 09:30:22.859823,5000,BIKE_CHAIN,0003,
material:1768,1970-01-01T00:00:00.000Z,450.0,27.0,2023-10-23 09:30:25.261392,5000,JACKET_M,0004,
material:2023,1970-01-01T00:00:00.000Z,450.0,38.0,2023-10-20 09:30:27.969035,4000,JACKET_M,0002,
material:504,1970-01-01T00:00:00.000Z,150.0,34.0,2023-10-13 09:30:13.913744,3000,BIKE_SEAT,0004,
material:1842,1970-01-01T00:00:00.000Z,800.0,46.0,2023-10-17 09:30:26.221503,4000,LIGHT_FRONT,0001,
material:1850,1970-01-01T00:00:00.000Z,950.0,30.0,2023-10-08 09:30:26.240113,1000,HUB_BEARING,0001,
material:1557,1970-01-01T00:00:00.000Z,250.0,60.0,2023-10-06 09:30:22.910703,5000,BIKE_HANDLE,0002,
material:301,1970-01-01T00:00:00.000Z,500.0,25.0,2023-10-07 09:30:12.236796,3000,HELMET_L,0002,
material:725,1970-01-01T00:00:00.000Z,900.0,52.0,2023-10-30 09:30:15.583742,4000,MIRROR,0005,
material:1188,1970-01-01T00:00:00.000Z,1400.0,77.0,2023-10-23 09:30:19.594113,5000,DERAILLEUR,0003,
material:901,1970-01-01T00:00:00.000Z,1400.0,17.0,2023-10-12 09:30:16.867332,4000,CRANKSET,0004,
material:1654,1970-01-01T00:00:00.000Z,750.0,28.0,2023-10-20 09:30:24.203010,3000,PEDAL_STRAP,0003,
material:1458,1970-01-01T00:00:00.000Z,800.0,6.0,2023-10-05 09:30:22.054522,3000,LIGHT_FRONT,0004,
material:1610,1970-01-01T00:00:00.000Z,1050.0,34.0,2023-10-27 09:30:23.547739,2000,NIPPLE,0005,
material:752,1970-01-01T00:00:00.000Z,200.0,50.0,2023-10-03 09:30:15.681867,5000,BIKE_WHEEL,0003,
material:809,1970-01-01T00:00:00.000Z,500.0,36.0,2023-10-05 09:30:16.121208,5000,HELMET_L,0001,
material:439,1970-01-01T00:00:00.000Z,150.0,62.0,2023-10-11 09:30:13.135750,2000,BIKE_SEAT,0004,
material:572,1970-01-01T00:00:00.000Z,500.0,50.0,2023-10-12 09:30:14.487192,3000,HELMET_L,0001,
material:146,1970-01-01T00:00:00.000Z,950.0,33.0,2023-10-03 09:30:11.158031,2000,RIM_TAPE,0002,
material:1107,1970-01-01T00:00:00.000Z,1250.0,30.0,2023-10-12 09:30:18.881928,4000,CHAIN,0004,
material:1819,1970-01-01T00:00:00.000Z,450.0,38.0,2023-10-11 09:30:25.984992,1000,JACKET_M,0002,
material:1614,1970-01-01T00:00:00.000Z,1250.0,94.0,2023-10-25 09:30:23.563243,1000,BRAKE_LEVER,0001,
material:970,1970-01-01T00:00:00.000Z,1200.0,11.0,2023-10-26 09:30:17.656840,4000,VALVE,0004,
material:576,1970-01-01T00:00:00.000Z,1350.0,82.0,2023-10-09 09:30:14.573093,2000,BOTTOM_BRACKET,0003,
material:1934,1970-01-01T00:00:00.000Z,950.0,36.0,2023-10-09 09:30:26.999028,1000,HUB_BEARING,0002,
material:1096,1970-01-01T00:00:00.000Z,1400.0,57.0,2023-10-04 09:30:18.682157,3000,DERAILLEUR,0001,
material:1927,1970-01-01T00:00:00.000Z,1100.0,9.0,2023-10-27 09:30:26.995020,1000,TUBE_26,0005,
material:162,1970-01-01T00:00:00.000Z,650.0,9.0,2023-10-04 09:30:11.238024,1000,BOTTLE_CAGE,0005,
material:561,1970-01-01T00:00:00.000Z,900.0,25.0,2023-10-03 09:30:14.349763,5000,MIRROR,0003,
material:2170,1970-01-01T00:00:00.000Z,1400.0,63.0,2023-10-16 09:30:30.374854,3000,CRANKSET,0001,
material:1834,1970-01-01T00:00:00.000Z,950.0,5.0,2023-10-05 09:30:26.180178,4000,TIRE_28,0005,
material:952,1970-01-01T00:00:00.000Z,500.0,76.0,2023-10-28 09:30:17.537868,2000,JACKET_S,0002,
material:924,1970-01-01T00:00:00.000Z,1250.0,24.0,2023-10-13 09:30:17.287524,3000,BRAKE_LEVER,0001,
material:877,1970-01-01T00:00:00.000Z,1100.0,88.0,2023-10-29 09:30:16.764619,5000,TUBE_26,0003,
material:1433,1970-01-01T00:00:00.000Z,500.0,16.0,2023-10-06 09:30:21.890417,2000,JACKET_S,0002,
material:1170,1970-01-01T00:00:00.000Z,600.0,87.0,2023-10-09 09:30:19.333351,2000,GLOVES_M,0002,
material:2281,1970-01-01T00:00:00.000Z,750.0,9.0,2023-10-15 09:30:31.536406,1000,LIGHT_REAR,0001,
material:1804,1970-01-01T00:00:00.000Z,100.0,43.0,2023-10-29 09:30:25.791748,1000,BIKE_FRAME,0005,
material:1672,1970-01-01T00:00:00.000Z,1350.0,7.0,2023-10-14 09:30:24.338406,5000,BOTTOM_BRACKET,0001,
material:2084,1970-01-01T00:00:00.000Z,1250.0,50.0,2023-10-03 09:30:28.953383,3000,CHAIN,0001,
material:1586,1970-01-01T00:00:00.000Z,1050.0,57.0,2023-10-26 09:30:23.229816,5000,NIPPLE,0004,
material:841,1970-01-01T00:00:00.000Z,450.0,21.0,2023-10-27 09:30:16.411148,2000,JACKET_M,0005,
material:282,1970-01-01T00:00:00.000Z,950.0,21.0,2023-10-24 09:30:12.117882,2000,TIRE_28,0001,
material:1617,1970-01-01T00:00:00.000Z,350.0,63.0,2023-10-25 09:30:23.753713,3000,PANTS_S,0005,
material:617,1970-01-01T00:00:00.000Z,1250.0,2.0,2023-10-22 09:30:14.864864,2000,BRAKE_LEVER,0001,
material:481,1970-01-01T00:00:00.000Z,1350.0,2.0,2023-10-26 09:30:13.754411,3000,BOTTOM_BRACKET,0004,
material:1435,1970-01-01T00:00:00.000Z,600.0,55.0,2023-10-04 09:30:21.906879,2000,JACKET_L,0001,
material:539,1970-01-01T00:00:00.000Z,150.0,97.0,2023-10-30 09:30:14.100222,5000,BIKE_BRAKE,0002,
material:368,1970-01-01T00:00:00.000Z,500.0,95.0,2023-10-21 09:30:12.835207,4000,JACKET_S,0005,
material:248,1970-01-01T00:00:00.000Z,1050.0,97.0,2023-10-22 09:30:11.855405,3000,NIPPLE,0005,
material:1079,1970-01-01T00:00:00.000Z,1100.0,83.0,2023-10-23 09:30:18.600560,3000,TUBE_26,0003,
material:1686,1970-01-01T00:00:00.000Z,350.0,32.0,2023-10-14 09:30:24.440238,4000,HELMET_M,0004,
material:1931,1970-01-01T00:00:00.000Z,150.0,23.0,2023-10-04 09:30:26.998265,2000,BIKE_SEAT,0004,
material:1241,1970-01-01T00:00:00.000Z,750.0,27.0,2023-10-30 09:30:19.875874,3000,PEDAL_STRAP,0003,
material:2287,1970-01-01T00:00:00.000Z,400.0,17.0,2023-10-22 09:30:31.651860,3000,HELMET_S,0003,
material:1091,1970-01-01T00:00:00.000Z,1400.0,19.0,2023-10-23 09:30:18.662507,5000,CRANKSET,0001,
material:1645,1970-01-01T00:00:00.000Z,1100.0,33.0,2023-10-11 09:30:24.100191,1000,SPOKE,0002,
material:582,1970-01-01T00:00:00.000Z,900.0,69.0,2023-10-04 09:30:14.652853,1000,BIKE_BELL,0001,
material:208,1970-01-01T00:00:00.000Z,1200.0,83.0,2023-10-25 09:30:11.561272,2000,WHEEL_HUB,0004,
material:815,1970-01-01T00:00:00.000Z,500.0,71.0,2023-10-07 09:30:16.129353,4000,JACKET_S,0001,
material:1720,1970-01-01T00:00:00.000Z,1100.0,90.0,2023-10-31 09:30:24.790618,1000,SPOKE,0001,
material:531,1970-01-01T00:00:00.000Z,750.0,14.0,2023-10-20 09:30:13.995953,3000,PEDAL_STRAP,0003,
material:1472,1970-01-01T00:00:00.000Z,350.0,60.0,2023-10-23 09:30:22.142316,1000,PANTS_S,0002,
material:1252,1970-01-01T00:00:00.000Z,1350.0,86.0,2023-10-09 09:30:19.954362,3000,BOTTOM_BRACKET,0003,
material:571,1970-01-01T00:00:00.000Z,350.0,95.0,2023-10-10 09:30:14.487177,1000,PANTS_S,0003,
material:1392,1970-01-01T00:00:00.000Z,950.0,42.0,2023-11-01 09:30:21.557088,2000,TIRE_28,0003,
material:678,1970-01-01T00:00:00.000Z,500.0,39.0,2023-10-17 09:30:15.329003,2000,HELMET_L,0004,
material:2018,1970-01-01T00:00:00.000Z,600.0,80.0,2023-11-01 09:30:27.914248,2000,GLOVES_M,0004,
material:2143,1970-01-01T00:00:00.000Z,1250.0,19.0,2023-10-08 09:30:29.952994,5000,CHAIN,0001,
material:470,1970-01-01T00:00:00.000Z,650.0,63.0,2023-10-16 09:30:13.595741,3000,SPEEDOMETER,0005,
material:1837,1970-01-01T00:00:00.000Z,300.0,48.0,2023-10-25 09:30:26.219146,4000,BIKE_FORK,0003,
material:2226,1970-01-01T00:00:00.000Z,400.0,12.0,2023-10-16 09:30:30.779921,3000,HELMET_S,0005,
material:1414,1970-01-01T00:00:00.000Z,350.0,76.0,2023-10-20 09:30:21.756380,4000,PANTS_S,0004,
material:1533,1970-01-01T00:00:00.000Z,950.0,53.0,2023-10-13 09:30:22.651948,4000,HUB_BEARING,0002,
material:657,1970-01-01T00:00:00.000Z,1250.0,90.0,2023-10-13 09:30:15.165358,5000,CASSETTE,0003,
material:1144,1970-01-01T00:00:00.000Z,300.0,35.0,2023-10-25 09:30:19.114042,3000,BIKE_PEDAL,0004,
material:1800,1970-01-01T00:00:00.000Z,150.0,38.0,2023-10-10 09:30:25.742136,3000,BIKE_SEAT,0005,
material:1051,1970-01-01T00:00:00.000Z,350.0,58.0,2023-10-30 09:30:18.397201,1000,PANTS_S,0003,
material:37,1970-01-01T00:00:00.000Z,1200.0,30.0,2023-10-10 09:30:10.380419,1000,WHEEL_HUB,0005,
material:1605,1970-01-01T00:00:00.000Z,1400.0,3.0,2023-10-11 09:30:23.539113,1000,CRANKSET,0004,
material:1090,1970-01-01T00:00:00.000Z,1350.0,72.0,2023-10-11 09:30:18.662503,4000,SHIFT_LEVER,0001,
material:1238,1970-01-01T00:00:00.000Z,900.0,90.0,2023-10-26 09:30:19.875853,2000,MIRROR,0001,
material:1906,1970-01-01T00:00:00.000Z,700.0,96.0,2023-10-26 09:30:26.812847,3000,PUMP,0004,
material:1,1970-01-01T00:00:00.000Z,650.0,25.0,2023-10-03 09:30:10.235467,4000,LOCK,0002,
material:333,1970-01-01T00:00:00.000Z,1250.0,12.0,2023-10-23 09:30:12.542419,1000,CASSETTE,0002,
material:149,1970-01-01T00:00:00.000Z,900.0,69.0,2023-10-03 09:30:11.203201,1000,MIRROR,0005,
material:940,1970-01-01T00:00:00.000Z,1350.0,43.0,2023-10-09 09:30:17.502867,4000,BOTTOM_BRACKET,0001,
material:1471,1970-01-01T00:00:00.000Z,1500.0,19.0,2023-10-14 09:30:22.129007,3000,CABLE,0002,
material:2104,1970-01-01T00:00:00.000Z,900.0,58.0,2023-10-28 09:30:29.061131,2000,MIRROR,0003,
material:2004,1970-01-01T00:00:00.000Z,500.0,98.0,2023-10-23 09:30:27.822589,3000,HELMET_L,0003,
material:1425,1970-01-01T00:00:00.000Z,1250.0,53.0,2023-10-15 09:30:21.827246,1000,BRAKE_LEVER,0002,
material:2000,1970-01-01T00:00:00.000Z,100.0,40.0,2023-10-10 09:30:27.811051,5000,BIKE_FRAME,0005,
material:1829,1970-01-01T00:00:00.000Z,450.0,39.0,2023-10-17 09:30:26.115395,4000,GLOVES_S,0003,
material:1757,1970-01-01T00:00:00.000Z,950.0,41.0,2023-10-09 09:30:25.171076,1000,HUB_BEARING,0001,
material:574,1970-01-01T00:00:00.000Z,1400.0,96.0,2023-10-04 09:30:14.519273,1000,CRANKSET,0003,
material:719,1970-01-01T00:00:00.000Z,1500.0,41.0,2023-10-26 09:30:15.576714,2000,CABLE,0002,
material:131,1970-01-01T00:00:00.000Z,750.0,97.0,2023-10-13 09:30:11.030988,2000,LIGHT_REAR,0005,
material:746,1970-01-01T00:00:00.000Z,200.0,14.0,2023-10-19 09:30:15.662996,4000,BIKE_SPOKE,0005,
material:1116,1970-01-01T00:00:00.000Z,1250.0,94.0,2023-10-08 09:30:18.910064,4000,CASSETTE,0004,
material:1181,1970-01-01T00:00:00.000Z,1200.0,59.0,2023-10-14 09:30:19.487413,4000,VALVE,0003,
material:1211,1970-01-01T00:00:00.000Z,1350.0,75.0,2023-10-31 09:30:19.751787,3000,BOTTOM_BRACKET,0001,
material:876,1970-01-01T00:00:00.000Z,950.0,98.0,2023-10-19 09:30:16.764615,1000,HUB_BEARING,0004,
material:1496,1970-01-01T00:00:00.000Z,250.0,74.0,2023-10-12 09:30:22.353700,4000,BIKE_RIM,0003,
material:1732,1970-01-01T00:00:00.000Z,1400.0,59.0,2023-10-03 09:30:24.910416,3000,DERAILLEUR,0001,
material:2165,1970-01-01T00:00:00.000Z,1500.0,22.0,2023-11-01 09:30:30.283564,2000,CABLE,0004,
material:465,1970-01-01T00:00:00.000Z,250.0,64.0,2023-10-09 09:30:13.592695,1000,BIKE_HANDLE,0003,
material:1314,1970-01-01T00:00:00.000Z,1350.0,64.0,2023-10-07 09:30:20.423138,2000,SHIFT_LEVER,0001,
material:1243,1970-01-01T00:00:00.000Z,200.0,85.0,2023-11-01 09:30:19.902175,4000,BIKE_CHAIN,0003,
material:1857,1970-01-01T00:00:00.000Z,1200.0,87.0,2023-10-19 09:30:26.283592,2000,WHEEL_HUB,0004,
material:661,1970-01-01T00:00:00.000Z,1300.0,19.0,2023-10-22 09:30:15.186649,4000,CHAINRING,0003,
material:1498,1970-01-01T00:00:00.000Z,450.0,82.0,2023-10-30 09:30:22.354451,4000,GLOVES_S,0005,
material:1466,1970-01-01T00:00:00.000Z,250.0,8.0,2023-10-08 09:30:22.094322,2000,BIKE_HANDLE,0005,
material:319,1970-01-01T00:00:00.000Z,650.0,96.0,2023-10-23 09:30:12.479290,5000,SPEEDOMETER,0004,
material:1561,1970-01-01T00:00:00.000Z,600.0,8.0,2023-10-16 09:30:22.927333,4000,JACKET_L,0002,
material:671,1970-01-01T00:00:00.000Z,1200.0,42.0,2023-10-03 09:30:15.225373,4000,WHEEL_HUB,0002,
material:433,1970-01-01T00:00:00.000Z,1400.0,69.0,2023-10-25 09:30:13.134491,5000,CRANKSET,0001,
material:402,1970-01-01T00:00:00.000Z,1500.0,59.0,2023-10-18 09:30:13.006114,3000,CABLE,0001,
material:1348,1970-01-01T00:00:00.000Z,600.0,78.0,2023-11-01 09:30:21.047537,2000,GLOVES_M,0003,
material:361,1970-01-01T00:00:00.000Z,800.0,4.0,2023-10-17 09:30:12.731871,5000,LIGHT_FRONT,0005,
material:1317,1970-01-01T00:00:00.000Z,650.0,47.0,2023-10-12 09:30:20.532076,5000,SPEEDOMETER,0005,
material:123,1970-01-01T00:00:00.000Z,1100.0,3.0,2023-10-05 09:30:11.023214,1000,SPOKE,0005,
material:832,1970-01-01T00:00:00.000Z,150.0,80.0,2023-10-23 09:30:16.226098,4000,BIKE_BRAKE,0005,
