ocel_event_id,ocel_object_id,ocel_qualifier
event:25505,goods receipt:1674,goods receipt
event:25505,purchase_order:1378,purchase_order
event:25510,goods receipt:1682,goods receipt
event:25510,purchase_order:1386,purchase_order
event:25511,goods receipt:1679,goods receipt
event:25511,purchase_order:1374,purchase_order
event:25515,goods receipt:1667,goods receipt
event:25515,purchase_order:1358,purchase_order
event:25529,goods receipt:1691,goods receipt
event:25529,purchase_order:1398,purchase_order
event:25537,goods receipt:1679,goods receipt
event:25537,purchase_order:1373,purchase_order
event:25539,purchase_order:1382,purchase_order
event:25539,goods receipt:1686,goods receipt
event:25540,goods receipt:1676,goods receipt
event:25540,purchase_order:1372,purchase_order
event:25541,goods receipt:1692,goods receipt
event:25541,purchase_order:1399,purchase_order
event:25557,purchase_order:1385,purchase_order
event:25557,goods receipt:1682,goods receipt
event:25561,goods receipt:1677,goods receipt
event:25561,purchase_order:1372,purchase_order
event:25565,goods receipt:1689,goods receipt
event:25565,purchase_order:1398,purchase_order
event:25606,goods receipt:1697,goods receipt
event:25606,purchase_order:1392,purchase_order
event:25618,goods receipt:1700,goods receipt
event:25618,purchase_order:1395,purchase_order
event:25625,purchase_order:1389,purchase_order
event:25625,goods receipt:1695,goods receipt
event:25627,purchase_order:1391,purchase_order
event:25627,goods receipt:1694,goods receipt
event:25630,purchase_order:1393,purchase_order
event:25630,goods receipt:1699,goods receipt
event:25631,purchase_order:1391,purchase_order
event:25631,goods receipt:1693,goods receipt
event:25632,goods receipt:1700,goods receipt
event:25632,purchase_order:1392,purchase_order
event:25642,purchase_order:1389,purchase_order
event:25642,goods receipt:1696,goods receipt
event:25645,goods receipt:1695,goods receipt
event:25645,purchase_order:1390,purchase_order
event:25646,purchase_order:1391,purchase_order
event:25646,goods receipt:1695,goods receipt
event:25647,goods receipt:1698,goods receipt
event:25647,purchase_order:1395,purchase_order
event:25649,purchase_order:1398,purchase_order
event:25649,goods receipt:1690,goods receipt
event:25651,goods receipt:1698,goods receipt
event:25651,purchase_order:1392,purchase_order
event:25652,goods receipt:1698,goods receipt
event:25652,purchase_order:1394,purchase_order
event:25653,purchase_order:1389,purchase_order
event:25653,goods receipt:1693,goods receipt
event:25655,purchase_order:1389,purchase_order
event:25655,goods receipt:1694,goods receipt
event:25678,purchase_order:1395,purchase_order
event:25678,goods receipt:1699,goods receipt
event:25679,goods receipt:1678,goods receipt
event:25679,purchase_order:1373,purchase_order
event:25680,goods receipt:1693,goods receipt
event:25680,purchase_order:1390,purchase_order
event:25686,purchase_order:1391,purchase_order
event:25686,goods receipt:1696,goods receipt
event:25687,goods receipt:1697,goods receipt
event:25687,purchase_order:1393,purchase_order
event:25696,goods receipt:1694,goods receipt
event:25696,purchase_order:1390,purchase_order
event:25727,goods receipt:1700,goods receipt
event:25727,purchase_order:1394,purchase_order
event:25729,goods receipt:1698,goods receipt
event:25729,purchase_order:1393,purchase_order
event:25730,goods receipt:1697,goods receipt
event:25730,purchase_order:1395,purchase_order
event:25732,goods receipt:1696,goods receipt
event:25732,purchase_order:1390,purchase_order
event:25744,goods receipt:1677,goods receipt
event:25744,purchase_order:1373,purchase_order
event:25751,purchase_order:1397,purchase_order
event:25751,goods receipt:1687,goods receipt
event:25753,purchase_order:1392,purchase_order
event:25753,goods receipt:1699,goods receipt
event:25761,purchase_order:1388,purchase_order
event:25761,goods receipt:1705,goods receipt
event:25764,goods receipt:1704,goods receipt
event:25764,purchase_order:1401,purchase_order
event:25769,goods receipt:1697,goods receipt
event:25769,purchase_order:1394,purchase_order
event:25772,purchase_order:1400,purchase_order
event:25772,goods receipt:1702,goods receipt
event:25796,purchase_order:1402,purchase_order
event:25796,goods receipt:1708,goods receipt
event:25816,purchase_order:1396,purchase_order
event:25816,goods receipt:1703,goods receipt
event:25831,purchase_order:1402,purchase_order
event:25831,goods receipt:1706,goods receipt
event:25833,goods receipt:1709,goods receipt
event:25833,purchase_order:1406,purchase_order
event:25835,goods receipt:1699,goods receipt
event:25835,purchase_order:1394,purchase_order
event:25851,goods receipt:1713,goods receipt
event:25851,purchase_order:1408,purchase_order
event:25853,goods receipt:1709,goods receipt
event:25853,purchase_order:1405,purchase_order
event:25862,purchase_order:1402,purchase_order
event:25862,goods receipt:1707,goods receipt
event:25863,goods receipt:1711,goods receipt
event:25863,purchase_order:1406,purchase_order
event:25864,purchase_order:1407,purchase_order
event:25864,goods receipt:1713,goods receipt
event:25872,purchase_order:1407,purchase_order
event:25872,goods receipt:1712,goods receipt
event:25882,goods receipt:1701,goods receipt
event:25882,purchase_order:1400,purchase_order
event:25885,goods receipt:1700,goods receipt
event:25885,purchase_order:1393,purchase_order
event:25888,goods receipt:1706,goods receipt
event:25888,purchase_order:1403,purchase_order
event:25889,goods receipt:1707,goods receipt
event:25889,purchase_order:1403,purchase_order
event:25893,goods receipt:1708,goods receipt
event:25893,purchase_order:1403,purchase_order
event:25896,goods receipt:1710,goods receipt
event:25896,purchase_order:1406,purchase_order
event:25897,purchase_order:1404,purchase_order
event:25897,goods receipt:1709,goods receipt
event:25899,goods receipt:1710,goods receipt
event:25899,purchase_order:1405,purchase_order
event:25903,purchase_order:1404,purchase_order
event:25903,goods receipt:1710,goods receipt
event:25904,goods receipt:1711,goods receipt
event:25904,purchase_order:1405,purchase_order
event:25908,purchase_order:1404,purchase_order
event:25908,goods receipt:1711,goods receipt
event:25970,purchase_order:1416,purchase_order
event:25970,goods receipt:1715,goods receipt
event:25972,purchase_order:1417,purchase_order
event:25972,goods receipt:1718,goods receipt
event:25975,goods receipt:1723,goods receipt
event:25975,purchase_order:1410,purchase_order
event:25980,goods receipt:1717,goods receipt
event:25980,purchase_order:1417,purchase_order
event:25991,purchase_order:1412,purchase_order
event:25991,goods receipt:1722,goods receipt
event:25992,purchase_order:1414,purchase_order
event:25992,goods receipt:1720,goods receipt
event:25995,purchase_order:1412,purchase_order
event:25995,goods receipt:1725,goods receipt
event:26021,goods receipt:1712,goods receipt
event:26021,purchase_order:1408,purchase_order
event:26022,goods receipt:1721,goods receipt
event:26022,purchase_order:1415,purchase_order
event:26040,goods receipt:1724,goods receipt
event:26040,purchase_order:1412,purchase_order
event:26041,goods receipt:1725,goods receipt
event:26041,purchase_order:1410,purchase_order
event:26046,purchase_order:1409,purchase_order
event:26046,goods receipt:1727,goods receipt
event:26049,goods receipt:1724,goods receipt
event:26049,purchase_order:1411,purchase_order
event:26050,goods receipt:1724,goods receipt
event:26050,purchase_order:1410,purchase_order
event:26083,purchase_order:1411,purchase_order
event:26083,goods receipt:1723,goods receipt
event:26085,goods receipt:1722,goods receipt
event:26085,purchase_order:1410,purchase_order
event:26174,purchase_order:1412,purchase_order
event:26174,goods receipt:1723,goods receipt
event:26184,goods receipt:1732,goods receipt
event:26184,purchase_order:1421,purchase_order
event:26185,purchase_order:1414,purchase_order
event:26185,goods receipt:1721,goods receipt
event:26187,purchase_order:1421,purchase_order
event:26187,goods receipt:1731,goods receipt
event:26189,purchase_order:1419,purchase_order
event:26189,goods receipt:1732,goods receipt
event:26194,purchase_order:1418,purchase_order
event:26194,goods receipt:1714,goods receipt
event:26201,goods receipt:1719,goods receipt
event:26201,purchase_order:1417,purchase_order
event:26203,purchase_order:1424,purchase_order
event:26203,goods receipt:1729,goods receipt
event:26204,purchase_order:1420,purchase_order
event:26204,goods receipt:1732,goods receipt
event:26207,purchase_order:1417,purchase_order
event:26207,goods receipt:1716,goods receipt
event:26210,purchase_order:1411,purchase_order
event:26210,goods receipt:1722,goods receipt
event:26211,goods receipt:1729,goods receipt
event:26211,purchase_order:1425,purchase_order
event:26216,purchase_order:1420,purchase_order
event:26216,goods receipt:1731,goods receipt
event:26218,purchase_order:1413,purchase_order
event:26218,goods receipt:1726,goods receipt
event:26266,goods receipt:1728,goods receipt
event:26266,purchase_order:1425,purchase_order
event:26270,purchase_order:1438,purchase_order
event:26270,goods receipt:1738,goods receipt
event:26271,purchase_order:1424,purchase_order
event:26271,goods receipt:1728,goods receipt
event:26277,goods receipt:1736,goods receipt
event:26277,purchase_order:1437,purchase_order
event:26286,goods receipt:1730,goods receipt
event:26286,purchase_order:1421,purchase_order
event:26287,purchase_order:1438,purchase_order
event:26287,goods receipt:1737,goods receipt
event:26326,purchase_order:1438,purchase_order
event:26326,goods receipt:1736,goods receipt
event:26327,goods receipt:1741,goods receipt
event:26327,purchase_order:1440,purchase_order
event:26328,goods receipt:1737,goods receipt
event:26328,purchase_order:1439,purchase_order
event:26336,purchase_order:1436,purchase_order
event:26336,goods receipt:1737,goods receipt
event:26341,goods receipt:1720,goods receipt
event:26341,purchase_order:1415,purchase_order
event:26372,goods receipt:1730,goods receipt
event:26372,purchase_order:1420,purchase_order
event:26383,purchase_order:1411,purchase_order
event:26383,goods receipt:1725,goods receipt
event:26384,purchase_order:1419,purchase_order
event:26384,goods receipt:1731,goods receipt
event:26386,purchase_order:1436,purchase_order
event:26386,goods receipt:1736,goods receipt
event:26391,purchase_order:1440,purchase_order
event:26391,goods receipt:1740,goods receipt
event:26392,purchase_order:1453,purchase_order
event:26392,goods receipt:1749,goods receipt
event:26393,purchase_order:1423,purchase_order
event:26393,goods receipt:1734,goods receipt
event:26394,goods receipt:1738,goods receipt
event:26394,purchase_order:1437,purchase_order
event:26395,purchase_order:1436,purchase_order
event:26395,goods receipt:1738,goods receipt
event:26396,goods receipt:1730,goods receipt
event:26396,purchase_order:1419,purchase_order
event:26423,goods receipt:1735,goods receipt
event:26423,purchase_order:1439,purchase_order
event:26429,purchase_order:1428,purchase_order
event:26429,goods receipt:1752,goods receipt
event:26431,purchase_order:1444,purchase_order
event:26431,goods receipt:1743,goods receipt
event:26432,purchase_order:1444,purchase_order
event:26432,goods receipt:1742,goods receipt
event:26444,purchase_order:1429,purchase_order
event:26444,goods receipt:1752,goods receipt
event:26450,purchase_order:1437,purchase_order
event:26450,goods receipt:1737,goods receipt
event:26451,goods receipt:1758,goods receipt
event:26451,purchase_order:1426,purchase_order
event:26452,purchase_order:1428,purchase_order
event:26452,goods receipt:1753,goods receipt
event:26454,goods receipt:1741,goods receipt
event:26454,purchase_order:1441,purchase_order
event:26455,goods receipt:1756,goods receipt
event:26455,purchase_order:1426,purchase_order
event:26458,purchase_order:1429,purchase_order
event:26458,goods receipt:1751,goods receipt
event:26460,purchase_order:1435,purchase_order
event:26460,goods receipt:1747,goods receipt
