ocel_id,ocel_time,CreditAmountBSEGWRBTR,DebitAmountBSEGDMBTR,PaymentBlockRSEGZLSPR,new_value,ocel_changed_field
invoice receipt:415,2022-10-13T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:297,1970-01-01T00:00:00.000Z,92000.0,92000.0,,,
invoice receipt:297,2022-09-01T13:20:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:297,2022-09-01T13:20:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:297,2022-09-01T13:20:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:297,2022-09-01T13:30:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1926,1970-01-01T00:00:00.000Z,123200.0,123200.0,,,
invoice receipt:1926,2024-10-08T12:35:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1926,2024-10-08T12:35:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1926,2024-10-08T12:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1926,2024-10-08T12:45:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1926,2024-10-11T10:31:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1926,2024-10-11T10:31:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1926,2024-10-11T10:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1926,2024-10-11T10:41:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1522,1970-01-01T00:00:00.000Z,33300.0,33300.0,,,
invoice receipt:1522,2024-04-17T11:23:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1522,2024-04-17T11:23:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1522,2024-04-17T11:23:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1522,2024-04-17T11:33:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1223,1970-01-01T00:00:00.000Z,184300.0,184300.0,,,
invoice receipt:1223,2023-12-05T12:25:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1223,2023-12-05T12:25:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1223,2023-12-05T12:25:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1223,2023-12-05T12:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1597,1970-01-01T00:00:00.000Z,162000.0,162000.0,,,
invoice receipt:1597,2024-05-17T16:52:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1597,2024-05-17T16:52:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1597,2024-05-17T16:52:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1597,2024-05-18T08:38:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1597,2024-05-18T08:38:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1597,2024-05-18T08:38:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1597,2024-05-18T20:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1597,2024-05-18T20:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1597,2024-05-18T20:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1597,2024-05-20T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1597,2024-05-20T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1597,2024-05-20T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1281,1970-01-01T00:00:00.000Z,89300.0,89300.0,,,
invoice receipt:1281,2023-12-25T20:43:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1281,2023-12-25T20:43:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1281,2023-12-25T20:43:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1281,2023-12-26T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1281,2023-12-26T15:02:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1281,2023-12-26T15:02:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1281,2023-12-26T15:02:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1281,2023-12-26T15:12:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:937,1970-01-01T00:00:00.000Z,15400.0,15400.0,,,
invoice receipt:937,2023-07-27T03:23:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:937,2023-07-27T03:23:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:937,2023-07-27T03:23:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:937,2023-07-27T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:937,2023-07-27T15:00:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:937,2023-07-27T15:00:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:937,2023-07-27T15:00:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:937,2023-07-28T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1419,1970-01-01T00:00:00.000Z,24300.0,24300.0,,,
invoice receipt:1419,2024-02-21T14:14:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1419,2024-02-21T14:14:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1419,2024-02-21T14:14:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1419,2024-02-21T14:24:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1419,2024-02-22T04:55:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1419,2024-02-22T04:55:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1419,2024-02-22T04:55:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1419,2024-02-22T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:233,1970-01-01T00:00:00.000Z,30800.0,30800.0,,,
invoice receipt:233,2022-08-03T16:45:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:233,2022-08-03T16:45:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:233,2022-08-03T16:45:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:233,2022-08-03T22:41:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:233,2022-08-03T22:41:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:233,2022-08-03T22:41:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:233,2022-08-04T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:233,2022-08-04T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:233,2022-08-05T20:35:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:233,2022-08-05T20:35:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:233,2022-08-05T20:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:233,2022-08-08T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:994,1970-01-01T00:00:00.000Z,19800.0,19800.0,,,
invoice receipt:994,2023-08-23T17:35:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:994,2023-08-23T17:35:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:994,2023-08-23T17:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:994,2023-08-24T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:417,1970-01-01T00:00:00.000Z,4800.0,4800.0,,,
invoice receipt:417,2022-10-12T07:56:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:417,2022-10-12T07:56:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:417,2022-10-12T07:56:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:417,2022-10-12T08:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:417,2022-10-13T07:15:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:417,2022-10-13T07:15:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:417,2022-10-13T07:15:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:417,2022-10-13T07:25:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:247,1970-01-01T00:00:00.000Z,225150.0,225150.0,,,
invoice receipt:247,2022-08-08T10:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:247,2022-08-08T10:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:247,2022-08-08T10:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:247,2022-08-08T10:47:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:247,2022-08-10T01:13:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:247,2022-08-10T01:13:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:247,2022-08-10T01:13:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:247,2022-08-10T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:527,1970-01-01T00:00:00.000Z,25200.0,25200.0,,,
invoice receipt:527,2023-01-09T18:21:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:527,2023-01-09T18:21:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:527,2023-01-09T18:21:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:527,2023-01-10T03:58:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:527,2023-01-10T03:58:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:527,2023-01-10T03:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:527,2023-01-10T05:29:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:527,2023-01-10T05:29:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:527,2023-01-10T05:29:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:527,2023-01-10T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:527,2023-01-10T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:527,2023-01-10T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:301,1970-01-01T00:00:00.000Z,9600.0,9600.0,,,
invoice receipt:301,2022-09-08T00:39:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:301,2022-09-08T00:39:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:301,2022-09-08T00:39:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:301,2022-09-08T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:181,1970-01-01T00:00:00.000Z,58800.0,58800.0,,,
invoice receipt:181,2022-07-11T08:21:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:181,2022-07-11T08:21:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:181,2022-07-11T08:21:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:181,2022-07-11T08:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1892,1970-01-01T00:00:00.000Z,28600.0,28600.0,,,
invoice receipt:1892,2024-10-02T22:51:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1892,2024-10-02T22:51:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1892,2024-10-02T22:51:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1892,2024-10-03T06:24:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1892,2024-10-03T06:24:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1892,2024-10-03T06:24:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1892,2024-10-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1892,2024-10-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1102,1970-01-01T00:00:00.000Z,1000.0,1000.0,,,
invoice receipt:1102,2023-09-28T14:58:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1102,2023-09-28T14:58:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1102,2023-09-28T14:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1102,2023-09-28T15:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1746,1970-01-01T00:00:00.000Z,110700.0,110700.0,,,
invoice receipt:1746,2024-07-23T19:24:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1746,2024-07-23T19:24:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1746,2024-07-23T19:24:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1746,2024-07-24T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,1970-01-01T00:00:00.000Z,62400.0,62400.0,,,
invoice receipt:1876,2024-09-25T09:03:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1876,2024-09-25T09:03:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1876,2024-09-25T09:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,2024-09-25T09:13:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,2024-09-25T21:07:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1876,2024-09-25T21:07:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1876,2024-09-25T21:07:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,2024-09-26T04:01:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1876,2024-09-26T04:01:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1876,2024-09-26T04:01:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,2024-09-26T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,2024-09-26T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,2024-09-26T15:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1876,2024-09-26T15:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1876,2024-09-26T15:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1876,2024-09-27T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1264,1970-01-01T00:00:00.000Z,104000.0,104000.0,,,
invoice receipt:1264,2023-12-19T03:13:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1264,2023-12-19T03:13:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1264,2023-12-19T03:13:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1264,2023-12-19T03:23:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1264,2023-12-19T03:23:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1264,2023-12-19T03:23:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1264,2023-12-19T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1264,2023-12-19T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1264,2023-12-21T04:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1264,2023-12-21T04:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1264,2023-12-21T04:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1264,2023-12-21T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:518,1970-01-01T00:00:00.000Z,128050.0,128050.0,,,
invoice receipt:518,2023-01-03T11:21:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:518,2023-01-03T11:21:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:518,2023-01-03T11:21:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:518,2023-01-03T11:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1101,1970-01-01T00:00:00.000Z,156750.0,156750.0,,,
invoice receipt:1101,2023-09-28T23:43:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1101,2023-09-28T23:43:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1101,2023-09-28T23:43:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1101,2023-09-29T01:31:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1101,2023-09-29T01:31:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1101,2023-09-29T01:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1101,2023-09-29T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1101,2023-09-29T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:602,1970-01-01T00:00:00.000Z,10500.0,10500.0,,,
invoice receipt:602,2023-02-19T01:12:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:602,2023-02-19T01:12:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:602,2023-02-19T01:12:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:602,2023-02-20T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:869,1970-01-01T00:00:00.000Z,155600.0,155600.0,,,
invoice receipt:869,2023-06-23T07:24:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:869,2023-06-23T07:24:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:869,2023-06-23T07:24:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:869,2023-06-23T07:34:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1924,1970-01-01T00:00:00.000Z,118900.0,118900.0,,,
invoice receipt:1924,2024-10-08T21:49:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1924,2024-10-08T21:49:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1924,2024-10-08T21:49:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1924,2024-10-09T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:6,1970-01-01T00:00:00.000Z,4500.0,4500.0,,,
invoice receipt:6,2022-04-18T15:22:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:6,2022-04-18T15:22:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:6,2022-04-18T15:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:6,2022-04-19T04:47:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:6,2022-04-19T04:47:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:6,2022-04-19T04:47:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:6,2022-04-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:6,2022-04-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:494,1970-01-01T00:00:00.000Z,18900.0,18900.0,,,
invoice receipt:494,2022-12-12T21:56:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:494,2022-12-12T21:56:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:494,2022-12-12T21:56:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:494,2022-12-13T03:37:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:494,2022-12-13T03:37:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:494,2022-12-13T03:37:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:494,2022-12-13T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:494,2022-12-13T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1077,1970-01-01T00:00:00.000Z,23900.0,23900.0,,,
invoice receipt:1077,2023-09-21T15:58:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1077,2023-09-21T15:58:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1077,2023-09-21T15:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1077,2023-09-22T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1077,2023-09-23T01:56:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1077,2023-09-23T01:56:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1077,2023-09-23T01:56:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1077,2023-09-25T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,1970-01-01T00:00:00.000Z,93150.0,93150.0,,,
invoice receipt:1259,2023-12-13T16:49:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1259,2023-12-13T16:49:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1259,2023-12-13T16:49:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,2023-12-13T21:40:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1259,2023-12-13T21:40:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1259,2023-12-13T21:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,2023-12-14T07:31:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1259,2023-12-14T07:31:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1259,2023-12-14T07:31:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,2023-12-14T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,2023-12-14T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,2023-12-14T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,2023-12-15T00:55:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1259,2023-12-15T00:55:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1259,2023-12-15T00:55:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1259,2023-12-15T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:951,1970-01-01T00:00:00.000Z,24400.0,24400.0,,,
invoice receipt:951,2023-08-03T22:43:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:951,2023-08-03T22:43:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:951,2023-08-03T22:43:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:951,2023-08-04T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:951,2023-08-04T19:40:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:951,2023-08-04T19:40:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:951,2023-08-04T19:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:951,2023-08-07T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,1970-01-01T00:00:00.000Z,3200.0,3200.0,,,
invoice receipt:711,2023-03-31T07:45:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:711,2023-03-31T07:45:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:711,2023-03-31T07:45:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,2023-03-31T07:49:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:711,2023-03-31T07:49:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:711,2023-03-31T07:49:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,2023-03-31T07:55:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,2023-03-31T07:59:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,2023-03-31T16:06:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:711,2023-03-31T16:06:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:711,2023-03-31T16:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,2023-04-01T09:26:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:711,2023-04-01T09:26:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:711,2023-04-01T09:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,2023-04-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:711,2023-04-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1822,1970-01-01T00:00:00.000Z,48750.0,48750.0,,,
invoice receipt:1822,2024-09-02T23:09:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1822,2024-09-02T23:09:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1822,2024-09-02T23:09:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1822,2024-09-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1562,1970-01-01T00:00:00.000Z,82800.0,82800.0,,,
invoice receipt:1562,2024-05-03T13:41:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1562,2024-05-03T13:41:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1562,2024-05-03T13:41:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1562,2024-05-03T13:51:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:13,1970-01-01T00:00:00.000Z,53700.0,53700.0,,,
invoice receipt:13,2022-04-25T12:06:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:13,2022-04-25T12:06:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:13,2022-04-25T12:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:13,2022-04-25T12:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1680,1970-01-01T00:00:00.000Z,121500.0,121500.0,,,
invoice receipt:1680,2024-06-19T20:46:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1680,2024-06-19T20:46:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1680,2024-06-19T20:46:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1680,2024-06-20T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:46,1970-01-01T00:00:00.000Z,40700.0,40700.0,,,
invoice receipt:46,2022-05-11T16:08:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:46,2022-05-11T16:08:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:46,2022-05-11T16:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:46,2022-05-11T18:50:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:46,2022-05-11T18:50:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:46,2022-05-11T18:50:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:46,2022-05-12T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:46,2022-05-12T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:503,1970-01-01T00:00:00.000Z,650.0,650.0,,,
