ocel_source_id,ocel_target_id,ocel_qualifier
goods receipt:457,payment:227,goods_receipt_pm
goods receipt:1385,purchase_order:1145,Good Receipts of Purchase Order
goods receipt:1385,invoice receipt:1389,Invoice Receipt of Goods Receipt
goods receipt:1385,payment:664,goods_receipt_pm
goods receipt:873,purchase_order:717,Good Receipts of Purchase Order
goods receipt:873,material:1056,Materials of Goods Receipt
goods receipt:873,invoice receipt:871,Invoice Receipt of Goods Receipt
goods receipt:873,payment:421,goods_receipt_pm
goods receipt:1085,purchase_order:905,Good Receipts of Purchase Order
goods receipt:1085,invoice receipt:1101,Invoice Receipt of Goods Receipt
goods receipt:1085,payment:530,goods_receipt_pm
goods receipt:515,purchase_order:434,Good Receipts of Purchase Order
goods receipt:515,material:616,Materials of Goods Receipt
goods receipt:515,invoice receipt:511,Invoice Receipt of Goods Receipt
goods receipt:515,payment:253,goods_receipt_pm
goods receipt:386,purchase_order:327,Good Receipts of Purchase Order
goods receipt:386,material:474,Materials of Goods Receipt
goods receipt:386,invoice receipt:379,Invoice Receipt of Goods Receipt
goods receipt:386,payment:187,goods_receipt_pm
goods receipt:1610,purchase_order:1322,Good Receipts of Purchase Order
goods receipt:1610,material:1934,Materials of Goods Receipt
goods receipt:1610,material:1933,Materials of Goods Receipt
goods receipt:1610,material:1932,Materials of Goods Receipt
goods receipt:1610,invoice receipt:1613,Invoice Receipt of Goods Receipt
goods receipt:1610,payment:777,goods_receipt_pm
goods receipt:1566,purchase_order:1289,Good Receipts of Purchase Order
goods receipt:1566,invoice receipt:1572,Invoice Receipt of Goods Receipt
goods receipt:1566,payment:753,goods_receipt_pm
goods receipt:1358,purchase_order:1120,Good Receipts of Purchase Order
goods receipt:1358,invoice receipt:1358,Invoice Receipt of Goods Receipt
goods receipt:1358,payment:649,goods_receipt_pm
goods receipt:541,purchase_order:456,Good Receipts of Purchase Order
goods receipt:541,invoice receipt:544,Invoice Receipt of Goods Receipt
goods receipt:541,payment:270,goods_receipt_pm
goods receipt:1242,purchase_order:1033,Good Receipts of Purchase Order
goods receipt:1242,material:1486,Materials of Goods Receipt
goods receipt:1242,invoice receipt:1238,Invoice Receipt of Goods Receipt
goods receipt:1242,payment:600,goods_receipt_pm
goods receipt:993,purchase_order:815,Good Receipts of Purchase Order
goods receipt:993,invoice receipt:987,Invoice Receipt of Goods Receipt
goods receipt:993,payment:484,goods_receipt_pm
goods receipt:92,purchase_order:79,Good Receipts of Purchase Order
goods receipt:92,invoice receipt:91,Invoice Receipt of Goods Receipt
goods receipt:92,payment:44,goods_receipt_pm
goods receipt:1860,purchase_order:1546,Good Receipts of Purchase Order
goods receipt:1860,invoice receipt:1907,Invoice Receipt of Goods Receipt
goods receipt:1860,payment:910,goods_receipt_pm
goods receipt:1892,purchase_order:1551,Good Receipts of Purchase Order
goods receipt:1892,invoice receipt:1887,Invoice Receipt of Goods Receipt
goods receipt:1892,payment:900,goods_receipt_pm
goods receipt:1617,purchase_order:1329,Good Receipts of Purchase Order
goods receipt:1617,invoice receipt:1611,Invoice Receipt of Goods Receipt
goods receipt:1617,payment:779,goods_receipt_pm
goods receipt:1291,purchase_order:1049,Good Receipts of Purchase Order
goods receipt:1291,invoice receipt:1292,Invoice Receipt of Goods Receipt
goods receipt:1291,payment:619,goods_receipt_pm
goods receipt:1512,purchase_order:1249,Good Receipts of Purchase Order
goods receipt:1512,material:1824,Materials of Goods Receipt
goods receipt:1512,invoice receipt:1512,Invoice Receipt of Goods Receipt
goods receipt:1512,payment:721,goods_receipt_pm
goods receipt:1299,purchase_order:1077,Good Receipts of Purchase Order
goods receipt:1299,invoice receipt:1297,Invoice Receipt of Goods Receipt
goods receipt:1299,payment:616,goods_receipt_pm
goods receipt:565,purchase_order:469,Good Receipts of Purchase Order
goods receipt:565,invoice receipt:564,Invoice Receipt of Goods Receipt
goods receipt:565,payment:277,goods_receipt_pm
goods receipt:639,purchase_order:528,Good Receipts of Purchase Order
goods receipt:639,material:779,Materials of Goods Receipt
goods receipt:639,material:780,Materials of Goods Receipt
goods receipt:639,invoice receipt:640,Invoice Receipt of Goods Receipt
goods receipt:639,payment:310,goods_receipt_pm
goods receipt:1078,purchase_order:903,Good Receipts of Purchase Order
goods receipt:1078,invoice receipt:1074,Invoice Receipt of Goods Receipt
goods receipt:1078,payment:519,goods_receipt_pm
goods receipt:1236,purchase_order:1024,Good Receipts of Purchase Order
goods receipt:1236,invoice receipt:1233,Invoice Receipt of Goods Receipt
goods receipt:1236,payment:595,goods_receipt_pm
goods receipt:1237,purchase_order:1025,Good Receipts of Purchase Order
goods receipt:1237,invoice receipt:1230,Invoice Receipt of Goods Receipt
goods receipt:1237,payment:593,goods_receipt_pm
goods receipt:1224,purchase_order:1019,Good Receipts of Purchase Order
goods receipt:1224,invoice receipt:1227,Invoice Receipt of Goods Receipt
goods receipt:1224,payment:589,goods_receipt_pm
goods receipt:373,purchase_order:322,Good Receipts of Purchase Order
goods receipt:373,material:460,Materials of Goods Receipt
goods receipt:373,material:459,Materials of Goods Receipt
goods receipt:373,invoice receipt:377,Invoice Receipt of Goods Receipt
goods receipt:373,payment:190,goods_receipt_pm
goods receipt:1088,purchase_order:895,Good Receipts of Purchase Order
goods receipt:1088,invoice receipt:1088,Invoice Receipt of Goods Receipt
goods receipt:1088,payment:525,goods_receipt_pm
goods receipt:1231,purchase_order:1007,Good Receipts of Purchase Order
goods receipt:1231,invoice receipt:1225,Invoice Receipt of Goods Receipt
goods receipt:1231,payment:591,goods_receipt_pm
goods receipt:944,purchase_order:793,Good Receipts of Purchase Order
goods receipt:944,material:1160,Materials of Goods Receipt
goods receipt:944,invoice receipt:967,Invoice Receipt of Goods Receipt
goods receipt:944,payment:475,goods_receipt_pm
goods receipt:475,purchase_order:395,Good Receipts of Purchase Order
goods receipt:475,invoice receipt:476,Invoice Receipt of Goods Receipt
goods receipt:475,payment:235,goods_receipt_pm
goods receipt:218,purchase_order:197,Good Receipts of Purchase Order
goods receipt:218,invoice receipt:232,Invoice Receipt of Goods Receipt
goods receipt:218,payment:115,goods_receipt_pm
goods receipt:1718,purchase_order:1417,Good Receipts of Purchase Order
goods receipt:1718,invoice receipt:1724,Invoice Receipt of Goods Receipt
goods receipt:1718,payment:829,goods_receipt_pm
goods receipt:1788,purchase_order:1472,Good Receipts of Purchase Order
goods receipt:1788,invoice receipt:1786,Invoice Receipt of Goods Receipt
goods receipt:1788,payment:853,goods_receipt_pm
goods receipt:1803,purchase_order:1475,Good Receipts of Purchase Order
goods receipt:1803,invoice receipt:1801,Invoice Receipt of Goods Receipt
goods receipt:1803,payment:858,goods_receipt_pm
goods receipt:1531,purchase_order:1250,Good Receipts of Purchase Order
goods receipt:1531,material:1812,Materials of Goods Receipt
goods receipt:1531,invoice receipt:1532,Invoice Receipt of Goods Receipt
goods receipt:1531,payment:733,goods_receipt_pm
goods receipt:1296,purchase_order:1079,Good Receipts of Purchase Order
goods receipt:1296,invoice receipt:1291,Invoice Receipt of Goods Receipt
goods receipt:1296,payment:617,goods_receipt_pm
goods receipt:1810,purchase_order:1490,Good Receipts of Purchase Order
goods receipt:1810,material:2150,Materials of Goods Receipt
goods receipt:1810,invoice receipt:1810,Invoice Receipt of Goods Receipt
goods receipt:1810,payment:863,goods_receipt_pm
goods receipt:1589,purchase_order:1287,Good Receipts of Purchase Order
goods receipt:1589,invoice receipt:1615,Invoice Receipt of Goods Receipt
goods receipt:1589,payment:783,goods_receipt_pm
goods receipt:87,purchase_order:74,Good Receipts of Purchase Order
goods receipt:87,material:118,Materials of Goods Receipt
goods receipt:87,invoice receipt:81,Invoice Receipt of Goods Receipt
goods receipt:87,payment:41,goods_receipt_pm
goods receipt:843,purchase_order:688,Good Receipts of Purchase Order
goods receipt:843,invoice receipt:844,Invoice Receipt of Goods Receipt
goods receipt:843,payment:409,goods_receipt_pm
goods receipt:1683,purchase_order:1386,Good Receipts of Purchase Order
goods receipt:1683,invoice receipt:1683,Invoice Receipt of Goods Receipt
goods receipt:1683,payment:812,goods_receipt_pm
goods receipt:599,purchase_order:503,Good Receipts of Purchase Order
goods receipt:599,invoice receipt:598,Invoice Receipt of Goods Receipt
goods receipt:599,payment:293,goods_receipt_pm
goods receipt:1184,purchase_order:991,Good Receipts of Purchase Order
goods receipt:1184,invoice receipt:1184,Invoice Receipt of Goods Receipt
goods receipt:1184,payment:567,goods_receipt_pm
goods receipt:1594,purchase_order:1315,Good Receipts of Purchase Order
goods receipt:1594,material:1904,Materials of Goods Receipt
goods receipt:1594,invoice receipt:1586,Invoice Receipt of Goods Receipt
goods receipt:1594,payment:764,goods_receipt_pm
goods receipt:158,purchase_order:148,Good Receipts of Purchase Order
goods receipt:158,invoice receipt:157,Invoice Receipt of Goods Receipt
goods receipt:158,payment:82,goods_receipt_pm
goods receipt:44,purchase_order:44,Good Receipts of Purchase Order
goods receipt:44,material:51,Materials of Goods Receipt
goods receipt:44,invoice receipt:50,Invoice Receipt of Goods Receipt
goods receipt:44,payment:25,goods_receipt_pm
goods receipt:558,purchase_order:475,Good Receipts of Purchase Order
goods receipt:558,material:652,Materials of Goods Receipt
goods receipt:558,invoice receipt:562,Invoice Receipt of Goods Receipt
goods receipt:558,payment:280,goods_receipt_pm
goods receipt:33,purchase_order:23,Good Receipts of Purchase Order
goods receipt:33,invoice receipt:39,Invoice Receipt of Goods Receipt
goods receipt:33,payment:16,goods_receipt_pm
goods receipt:1156,purchase_order:964,Good Receipts of Purchase Order
goods receipt:1156,material:1411,Materials of Goods Receipt
goods receipt:1156,invoice receipt:1156,Invoice Receipt of Goods Receipt
goods receipt:1156,payment:556,goods_receipt_pm
goods receipt:380,purchase_order:316,Good Receipts of Purchase Order
goods receipt:380,material:443,Materials of Goods Receipt
goods receipt:380,invoice receipt:383,Invoice Receipt of Goods Receipt
goods receipt:380,payment:188,goods_receipt_pm
goods receipt:149,purchase_order:129,Good Receipts of Purchase Order
goods receipt:149,invoice receipt:149,Invoice Receipt of Goods Receipt
goods receipt:149,payment:81,goods_receipt_pm
goods receipt:254,purchase_order:214,Good Receipts of Purchase Order
goods receipt:254,invoice receipt:259,Invoice Receipt of Goods Receipt
goods receipt:254,payment:130,goods_receipt_pm
goods receipt:735,purchase_order:611,Good Receipts of Purchase Order
goods receipt:735,invoice receipt:739,Invoice Receipt of Goods Receipt
goods receipt:735,payment:357,goods_receipt_pm
goods receipt:678,purchase_order:535,Good Receipts of Purchase Order
goods receipt:678,invoice receipt:685,Invoice Receipt of Goods Receipt
goods receipt:678,payment:336,goods_receipt_pm
goods receipt:594,purchase_order:490,Good Receipts of Purchase Order
goods receipt:594,invoice receipt:595,Invoice Receipt of Goods Receipt
goods receipt:594,payment:294,goods_receipt_pm
goods receipt:251,purchase_order:217,Good Receipts of Purchase Order
goods receipt:251,invoice receipt:249,Invoice Receipt of Goods Receipt
goods receipt:251,payment:121,goods_receipt_pm
goods receipt:715,purchase_order:589,Good Receipts of Purchase Order
goods receipt:715,invoice receipt:709,Invoice Receipt of Goods Receipt
goods receipt:715,payment:343,goods_receipt_pm
goods receipt:1553,purchase_order:1268,Good Receipts of Purchase Order
goods receipt:1553,material:1833,Materials of Goods Receipt
goods receipt:1553,invoice receipt:1556,Invoice Receipt of Goods Receipt
goods receipt:1553,payment:744,goods_receipt_pm
goods receipt:1561,purchase_order:1285,Good Receipts of Purchase Order
goods receipt:1561,material:1898,Materials of Goods Receipt
goods receipt:1561,invoice receipt:1558,Invoice Receipt of Goods Receipt
goods receipt:1561,payment:748,goods_receipt_pm
goods receipt:560,purchase_order:460,Good Receipts of Purchase Order
goods receipt:560,invoice receipt:559,Invoice Receipt of Goods Receipt
goods receipt:560,payment:278,goods_receipt_pm
goods receipt:423,purchase_order:357,Good Receipts of Purchase Order
goods receipt:423,invoice receipt:424,Invoice Receipt of Goods Receipt
goods receipt:423,payment:211,goods_receipt_pm
goods receipt:175,purchase_order:131,Good Receipts of Purchase Order
goods receipt:175,invoice receipt:176,Invoice Receipt of Goods Receipt
goods receipt:175,payment:96,goods_receipt_pm
goods receipt:1369,purchase_order:1134,Good Receipts of Purchase Order
goods receipt:1369,material:1642,Materials of Goods Receipt
goods receipt:1369,invoice receipt:1365,Invoice Receipt of Goods Receipt
goods receipt:1369,payment:654,goods_receipt_pm
goods receipt:281,purchase_order:242,Good Receipts of Purchase Order
goods receipt:281,invoice receipt:278,Invoice Receipt of Goods Receipt
goods receipt:281,payment:135,goods_receipt_pm
goods receipt:112,purchase_order:102,Good Receipts of Purchase Order
goods receipt:112,material:146,Materials of Goods Receipt
goods receipt:112,material:147,Materials of Goods Receipt
goods receipt:112,invoice receipt:124,Invoice Receipt of Goods Receipt
goods receipt:112,payment:66,goods_receipt_pm
goods receipt:493,purchase_order:408,Good Receipts of Purchase Order
goods receipt:493,invoice receipt:492,Invoice Receipt of Goods Receipt
goods receipt:493,payment:244,goods_receipt_pm
goods receipt:579,purchase_order:482,Good Receipts of Purchase Order
goods receipt:579,material:694,Materials of Goods Receipt
goods receipt:579,invoice receipt:575,Invoice Receipt of Goods Receipt
goods receipt:579,payment:283,goods_receipt_pm
goods receipt:652,purchase_order:543,Good Receipts of Purchase Order
goods receipt:652,invoice receipt:642,Invoice Receipt of Goods Receipt
goods receipt:652,payment:312,goods_receipt_pm
goods receipt:518,purchase_order:441,Good Receipts of Purchase Order
goods receipt:518,material:642,Materials of Goods Receipt
